Season,Age,Team,Lg,Pos,G,MP, ,FG_player Shooting %,2P_player Shooting %,3P_player Shooting %,eFG_player Shooting %,FT_player Shooting %,TS_player Shooting %,FTr_player Shooting %,3PAr_player Shooting %, ,FG_League Shooting %,2P_League Shooting %,3P_League Shooting %,eFG_League Shooting %,FT_League Shooting %,TS_League Shooting %,FTr_League Shooting %,3PAr_League Shooting %, ,FG+_League-Adjusted,2P+_League-Adjusted,3P+_League-Adjusted,eFG+_League-Adjusted,FT+_League-Adjusted,TS+_League-Adjusted,FTr+_League-Adjusted,3PAr+_League-Adjusted, ,FG Add,TS Add,Player_link
2011-12,26,ORL,NBA,C,54,2070,,.573,.579,.000,.573,.491,.569,.788,.010,,.448,.477,.349,.487,.752,.527,.276,.226,,128,121,,118,65,108,286,4,,124.4,82.3,https://www.basketball-reference.com/players/h/howardw01.html
2012-13,27,LAL,NBA,C,76,2722,,.578,.581,.167,.579,.492,.573,.887,.007,,.453,.483,.359,.496,.753,.535,.271,.243,,128,120,46,117,65,107,328,3,,133.8,87.5,https://www.basketball-reference.com/players/h/howardw01.html
2013-14,28,HOU,NBA,C,71,2396,,.591,.594,.286,.593,.547,.600,.797,.009,,.454,.488,.360,.501,.756,.541,.284,.260,,130,122,79,118,72,111,281,3,,146.3,127.9,https://www.basketball-reference.com/players/h/howardw01.html
2014-15,29,HOU,NBA,C,41,1223,,.593,.594,.500,.595,.528,.596,.641,.005,,.449,.485,.350,.496,.750,.534,.273,.268,,132,122,143,120,70,112,234,2,,83.5,66.7,https://www.basketball-reference.com/players/h/howardw01.html
2015-16,30,HOU,NBA,C,71,2280,,.620,.626,.000,.620,.489,.604,.790,.010,,.452,.491,.354,.502,.757,.541,.276,.285,,137,127,,123,65,112,286,4,,141.0,100.8,https://www.basketball-reference.com/players/h/howardw01.html
2016-17,31,ATL,NBA,C,74,2199,,.633,.635,.000,.633,.533,.627,.692,.003,,.457,.503,.357,.514,.772,.552,.271,.316,,138,126,,123,69,113,256,1,,146.2,118.7,https://www.basketball-reference.com/players/h/howardw01.html
2017-18,32,CHO,NBA,C,81,2463,,.555,.559,.143,.556,.574,.577,.639,.008,,.460,.510,.362,.521,.767,.556,.252,.337,,121,109,39,107,75,104,254,2,,63.4,48.9,https://www.basketball-reference.com/players/h/howardw01.html
2018-19,33,WAS,NBA,C,9,230,,.623,.623,,.623,.604,.638,.696,.000,,.461,.519,.355,.524,.766,.560,.259,.359,,135,120,,119,79,114,269,,,13.7,14.1,https://www.basketball-reference.com/players/h/howardw01.html
2019-20,34,LAL,NBA,C,69,1306,,.729,.732,.600,.735,.514,.697,.773,.018,,.460,.524,.358,.529,.773,.565,.260,.384,,159,140,168,139,67,123,297,5,,114.0,97.8,https://www.basketball-reference.com/players/h/howardw01.html
2003-04,23,DAL,NBA,SF,67,1589,,.430,.449,.303,.449,.703,.485,.259,.124,,.439,.460,.347,.471,.752,.516,.303,.187,,98,98,87,95,94,94,86,66,,-23.2,-36.9,https://www.basketball-reference.com/players/h/howarjo01.html
2004-05,24,DAL,NBA,SF,76,2446,,.475,.506,.296,.497,.733,.535,.293,.145,,.448,.470,.356,.482,.756,.529,.324,.196,,106,108,83,103,97,101,90,74,,23.0,10.3,https://www.basketball-reference.com/players/h/howarjo01.html
2005-06,25,DAL,NBA,SF,59,1915,,.471,.475,.429,.489,.734,.536,.359,.085,,.454,.478,.358,.490,.745,.536,.333,.202,,104,99,120,100,98,100,108,42,,-1.1,1.3,https://www.basketball-reference.com/players/h/howarjo01.html
2006-07,26,DAL,NBA,SF,70,2455,,.459,.480,.385,.501,.827,.548,.274,.222,,.458,.485,.358,.496,.752,.541,.327,.212,,100,99,107,101,110,101,84,105,,10.8,16.8,https://www.basketball-reference.com/players/h/howarjo01.html
2007-08,27,DAL,NBA,SF,76,2757,,.455,.482,.319,.482,.812,.534,.308,.168,,.457,.484,.362,.497,.755,.540,.306,.222,,99,100,88,97,108,99,101,76,,-39.5,-16.9,https://www.basketball-reference.com/players/h/howarjo01.html
2008-09,28,DAL,NBA,SF,52,1663,,.451,.480,.345,.488,.782,.532,.281,.215,,.459,.485,.367,.500,.771,.544,.306,.224,,98,99,94,98,101,98,92,96,,-18.7,-21.9,https://www.basketball-reference.com/players/h/howarjo01.html
2009-10,29,TOT,NBA,SF,35,918,,.405,.444,.267,.434,.784,.496,.358,.222,,.461,.492,.355,.501,.759,.543,.300,.222,,88,90,75,87,103,91,119,100,,-51.6,-41.7,https://www.basketball-reference.com/players/h/howarjo01.html
2009-10,29,DAL,NBA,SF,31,827,,.401,.438,.267,.430,.790,.492,.348,.219,,.461,.492,.355,.501,.759,.543,.300,.222,,87,89,75,86,104,91,116,99,,-48.5,-40.2,https://www.basketball-reference.com/players/h/howarjo01.html
2009-10,29,WAS,NBA,SF,4,91,,.435,.486,.273,.467,.750,.529,.435,.239,,.461,.492,.355,.501,.759,.543,.300,.222,,94,99,77,93,99,97,145,108,,-3.1,-1.5,https://www.basketball-reference.com/players/h/howarjo01.html
2010-11,30,WAS,NBA,SF,18,409,,.358,.384,.241,.380,.617,.416,.290,.179,,.459,.487,.358,.498,.763,.541,.300,.222,,78,79,67,76,81,77,97,81,,-38.5,-45.8,https://www.basketball-reference.com/players/h/howarjo01.html
2011-12,31,UTA,NBA,SF,43,991,,.399,.417,.243,.411,.773,.461,.269,.102,,.448,.477,.349,.487,.752,.527,.276,.226,,89,87,70,84,103,87,97,45,,-54.8,-53.6,https://www.basketball-reference.com/players/h/howarjo01.html
2012-13,32,MIN,NBA,SF,11,207,,.403,.426,.312,.435,.583,.450,.156,.208,,.453,.483,.359,.496,.753,.535,.271,.243,,89,88,87,88,77,84,58,85,,-9.4,-14.0,https://www.basketball-reference.com/players/h/howarjo01.html
2019-20,26,HOU,NBA,PF,2,13,,.000,,.000,.000,,.000,.000,1.000,,.460,.524,.358,.529,.773,.565,.260,.384,,,,,,,,,260,,-4.2,-4.5,https://www.basketball-reference.com/players/h/howarwi01.html
2009-10,25,TOT,NBA,PG,25,131,,.396,.432,.312,.443,.846,.494,.245,.302,,.461,.492,.355,.501,.759,.543,.300,.222,,86,88,88,89,112,91,82,136,,-6.1,-5.8,https://www.basketball-reference.com/players/h/hudsole01.html
2009-10,25,BOS,NBA,PG,16,70,,.389,.308,.600,.472,.833,.533,.333,.278,,.461,.492,.355,.501,.759,.543,.300,.222,,84,63,169,94,110,98,111,125,,-1.0,-0.4,https://www.basketball-reference.com/players/h/hudsole01.html
2009-10,25,MEM,NBA,PG,9,61,,.400,.500,.182,.429,.857,.473,.200,.314,,.461,.492,.355,.501,.759,.543,.300,.222,,87,102,51,86,113,87,67,142,,-5.1,-5.4,https://www.basketball-reference.com/players/h/hudsole01.html
2010-11,26,WAS,NBA,PG,11,73,,.250,.222,.267,.333,.500,.349,.167,.625,,.459,.487,.358,.498,.763,.541,.300,.222,,55,46,74,67,65,65,56,282,,-7.9,-9.9,https://www.basketball-reference.com/players/h/hudsole01.html
2011-12,27,TOT,NBA,PG,16,334,,.383,.469,.250,.432,.829,.483,.253,.395,,.448,.477,.349,.487,.752,.527,.276,.226,,85,98,72,89,110,92,92,175,,-17.9,-15.8,https://www.basketball-reference.com/players/h/hudsole01.html
2011-12,27,CLE,NBA,PG,13,314,,.391,.489,.246,.440,.842,.492,.252,.404,,.448,.477,.349,.487,.752,.527,.276,.226,,87,103,71,90,112,93,91,179,,-14.2,-11.8,https://www.basketball-reference.com/players/h/hudsole01.html
2011-12,27,MEM,NBA,PG,3,20,,.273,.250,.333,.318,.667,.365,.273,.273,,.448,.477,.349,.487,.752,.527,.276,.226,,61,52,96,65,89,69,99,121,,-3.7,-4.0,https://www.basketball-reference.com/players/h/hudsole01.html
2014-15,30,LAC,NBA,SG,5,56,,.429,.375,.500,.536,.750,.571,.286,.429,,.449,.485,.350,.496,.750,.534,.273,.268,,95,77,143,108,100,107,105,160,,1.1,1.2,https://www.basketball-reference.com/players/h/hudsole01.html
2015-16,32,LAL,NBA,PG,53,869,,.422,.479,.262,.457,.931,.488,.126,.265,,.452,.491,.354,.502,.757,.541,.276,.285,,93,98,74,91,123,90,46,93,,-21.1,-25.8,https://www.basketball-reference.com/players/h/huertma01.html
2016-17,33,LAL,NBA,PG,23,237,,.368,.429,.210,.397,.529,.417,.250,.279,,.457,.503,.357,.514,.772,.552,.271,.316,,80,85,59,77,69,76,92,88,,-15.9,-20.4,https://www.basketball-reference.com/players/h/huertma01.html
2018-19,20,ATL,NBA,SG,75,2048,,.419,.457,.385,.522,.732,.533,.085,.537,,.461,.519,.355,.524,.766,.560,.259,.359,,91,88,109,100,96,95,33,150,,-2.8,-35.9,https://www.basketball-reference.com/players/h/huertke01.html
2019-20,21,ATL,NBA,SG,56,1760,,.413,.453,.380,.517,.828,.536,.105,.547,,.460,.524,.358,.529,.773,.565,.260,.384,,90,86,106,98,107,95,40,143,,-14.2,-36.8,https://www.basketball-reference.com/players/h/huertke01.html
2015-16,24,OKC,NBA,PF,5,55,,.417,.167,.667,.583,.000,.509,.333,.500,,.452,.491,.354,.502,.757,.541,.276,.285,,92,34,188,116,,94,121,176,,1.9,-0.9,https://www.basketball-reference.com/players/h/huestjo01.html
2016-17,25,OKC,NBA,PF,2,31,,.545,.571,.500,.636,.000,.612,.091,.364,,.457,.503,.357,.514,.772,.552,.271,.316,,119,114,140,124,,111,34,115,,2.7,1.4,https://www.basketball-reference.com/players/h/huestjo01.html
2017-18,26,OKC,NBA,PF,69,982,,.330,.403,.287,.420,.300,.417,.110,.632,,.460,.510,.362,.521,.767,.556,.252,.337,,72,79,79,81,39,75,44,188,,-36.7,-53.2,https://www.basketball-reference.com/players/h/huestjo01.html
2013-14,24,MIN,NBA,SF,53,655,,.379,.398,.360,.469,.938,.492,.090,.503,,.454,.488,.360,.501,.756,.541,.284,.260,,83,82,100,94,124,91,32,194,,-11.4,-18.1,https://www.basketball-reference.com/players/h/hummero01.html
2014-15,25,MIN,NBA,SF,45,742,,.459,.521,.314,.506,.828,.536,.169,.296,,.449,.485,.350,.496,.750,.534,.273,.268,,102,107,90,102,110,100,62,111,,3.4,.6,https://www.basketball-reference.com/players/h/hummero01.html
2018-19,21,ATL,NBA,C,5,56,,.286,.300,.273,.357,,.357,.000,.524,,.461,.519,.355,.524,.766,.560,.259,.359,,62,58,77,68,,64,,146,,-7.0,-8.5,https://www.basketball-reference.com/players/h/humphis01.html
2004-05,19,UTA,NBA,PF,67,873,,.404,.406,.333,.408,.436,.419,.352,.021,,.448,.470,.356,.482,.756,.529,.324,.196,,90,86,94,85,58,79,109,11,,-42.9,-72.9,https://www.basketball-reference.com/players/h/humphkr01.html
2005-06,20,UTA,NBA,PF,62,619,,.379,.389,.000,.379,.523,.406,.320,.025,,.454,.478,.358,.490,.745,.536,.333,.202,,84,81,,77,70,76,96,12,,-44.9,-60.1,https://www.basketball-reference.com/players/h/humphkr01.html
2006-07,21,TOR,NBA,PF,60,670,,.470,.470,,.470,.671,.516,.427,.000,,.458,.485,.358,.496,.752,.541,.327,.212,,103,97,,95,89,95,131,,,-9.7,-11.0,https://www.basketball-reference.com/players/h/humphkr01.html
2007-08,22,TOR,NBA,PF,70,925,,.483,.486,.000,.483,.605,.512,.372,.006,,.457,.484,.362,.497,.755,.540,.306,.222,,106,100,,97,80,95,122,3,,-9.3,-21.8,https://www.basketball-reference.com/players/h/humphkr01.html
2008-09,23,TOR,NBA,SF,29,265,,.422,.422,,.422,.792,.513,.533,.000,,.459,.485,.367,.500,.771,.544,.306,.224,,92,87,,84,103,94,174,,,-14.0,-7.0,https://www.basketball-reference.com/players/h/humphkr01.html
2009-10,24,TOT,NBA,PF,69,1221,,.441,.442,.000,.441,.668,.495,.466,.003,,.461,.492,.355,.501,.759,.543,.300,.222,,96,90,,88,88,91,155,1,,-48.6,-46.8,https://www.basketball-reference.com/players/h/humphkr01.html
2009-10,24,DAL,NBA,PF,25,315,,.461,.461,,.461,.568,.487,.383,.000,,.461,.492,.355,.501,.759,.543,.300,.222,,100,94,,92,75,90,127,,,-9.2,-14.9,https://www.basketball-reference.com/players/h/humphkr01.html
2009-10,24,NJN,NBA,PF,44,906,,.433,.435,.000,.433,.699,.498,.498,.003,,.461,.492,.355,.501,.759,.543,.300,.222,,94,88,,87,92,92,166,2,,-39.4,-31.9,https://www.basketball-reference.com/players/h/humphkr01.html
2010-11,25,NJN,NBA,PF,74,2061,,.527,.527,.000,.527,.665,.555,.328,.002,,.459,.487,.358,.498,.763,.541,.300,.222,,115,108,,106,87,103,109,1,,32.9,18.7,https://www.basketball-reference.com/players/h/humphkr01.html
2011-12,26,NJN,NBA,PF,62,2162,,.481,.481,,.481,.752,.539,.414,.000,,.448,.477,.349,.487,.752,.527,.276,.226,,107,101,,99,100,102,150,,,-8.0,18.7,https://www.basketball-reference.com/players/h/humphkr01.html
2012-13,27,BRK,NBA,PF,65,1191,,.448,.451,.000,.448,.789,.515,.397,.006,,.453,.483,.359,.496,.753,.535,.271,.243,,99,93,,90,105,96,147,3,,-29.8,-14.3,https://www.basketball-reference.com/players/h/humphkr01.html
2013-14,28,BOS,NBA,PF,69,1376,,.501,.503,.000,.501,.812,.552,.312,.004,,.454,.488,.360,.501,.756,.541,.284,.260,,110,103,,100,107,102,110,2,,.0,11.8,https://www.basketball-reference.com/players/h/humphkr01.html
2014-15,29,WAS,NBA,PF,64,1345,,.473,.481,.000,.473,.744,.512,.262,.016,,.449,.485,.350,.496,.750,.534,.273,.268,,105,99,,95,99,96,96,6,,-20.3,-22.5,https://www.basketball-reference.com/players/h/humphkr01.html
2015-16,30,TOT,NBA,PF,53,835,,.410,.465,.315,.468,.798,.517,.285,.366,,.452,.491,.354,.502,.757,.541,.276,.285,,91,95,89,93,105,95,103,129,,-20.5,-16.3,https://www.basketball-reference.com/players/h/humphkr01.html
2015-16,30,WAS,NBA,PF,28,466,,.405,.451,.343,.478,.935,.524,.196,.424,,.452,.491,.354,.502,.757,.541,.276,.285,,90,92,97,95,124,97,71,149,,-7.8,-5.8,https://www.basketball-reference.com/players/h/humphkr01.html
2015-16,30,PHO,NBA,PF,4,74,,.278,.269,.300,.319,.750,.367,.222,.278,,.452,.491,.354,.502,.757,.541,.276,.285,,61,55,85,64,99,68,80,98,,-13.2,-13.8,https://www.basketball-reference.com/players/h/humphkr01.html
2015-16,30,ATL,NBA,PF,21,295,,.465,.557,.258,.505,.711,.555,.446,.307,,.452,.491,.354,.502,.757,.541,.276,.285,,103,113,73,100,94,102,161,108,,.5,3.2,https://www.basketball-reference.com/players/h/humphkr01.html
2016-17,31,ATL,NBA,PF,56,689,,.406,.425,.352,.451,.780,.514,.383,.252,,.457,.503,.357,.514,.772,.552,.271,.316,,89,84,98,88,101,93,142,80,,-26.9,-19.3,https://www.basketball-reference.com/players/h/humphkr01.html
2003-04,23,BOS,NBA,PF,36,406,,.457,.469,.000,.457,.442,.463,.371,.026,,.439,.460,.347,.471,.752,.516,.303,.187,,104,102,,97,59,90,122,14,,-3.3,-14.3,https://www.basketball-reference.com/players/h/huntebr01.html
2004-05,24,ORL,NBA,PF,31,224,,.507,.507,,.507,.538,.527,.534,.000,,.448,.470,.356,.482,.756,.529,.324,.196,,113,108,,105,71,100,165,,,3.6,-0.5,https://www.basketball-reference.com/players/h/huntebr01.html
2009-10,25,GSW,NBA,C,60,783,,.502,.512,.000,.502,.754,.546,.318,.018,,.461,.492,.355,.501,.759,.543,.300,.222,,109,104,,100,99,101,106,8,,.7,1.4,https://www.basketball-reference.com/players/h/huntech01.html
2019-20,22,ATL,NBA,SF,63,2018,,.410,.454,.355,.489,.764,.521,.211,.445,,.460,.524,.358,.529,.773,.565,.260,.384,,89,87,99,92,99,92,81,116,,-54.4,-65.0,https://www.basketball-reference.com/players/h/huntede01.html
2008-09,22,ATL,NBA,PF,16,92,,.550,.550,,.550,.000,.495,.250,.000,,.459,.485,.367,.500,.771,.544,.306,.224,,120,113,,110,,91,82,,,2.0,-2.2,https://www.basketball-reference.com/players/h/hunteot01.html
2009-10,23,ATL,NBA,SF,7,33,,.333,.333,,.333,.750,.400,.333,.000,,.461,.492,.355,.501,.759,.543,.300,.222,,72,68,,67,99,74,111,,,-4.0,-3.9,https://www.basketball-reference.com/players/h/hunteot01.html
2015-16,22,BOS,NBA,SG,36,315,,.367,.486,.302,.464,.857,.480,.071,.643,,.452,.491,.354,.502,.757,.541,.276,.285,,81,99,85,92,113,89,26,226,,-7.5,-12.4,https://www.basketball-reference.com/players/h/hunterj01.html
2016-17,23,CHI,NBA,SG,3,9,,.000,,.000,.000,,.000,.000,1.000,,.457,.503,.357,.514,.772,.552,.271,.316,,,,,,,,,316,,-1.0,-1.1,https://www.basketball-reference.com/players/h/hunterj01.html
2017-18,24,HOU,NBA,SG,5,45,,.350,.667,.214,.425,1.000,.455,.100,.700,,.460,.510,.362,.521,.767,.556,.252,.337,,76,131,59,82,130,82,40,208,,-3.8,-4.2,https://www.basketball-reference.com/players/h/hunterj01.html
2018-19,25,BOS,NBA,SG,1,26,,.462,.667,.400,.615,.500,.612,.154,.769,,.461,.519,.355,.524,.766,.560,.259,.359,,100,128,113,117,65,109,59,214,,2.4,1.5,https://www.basketball-reference.com/players/h/hunterj01.html
2017-18,23,MEM,NBA,PF,4,7,,.600,.600,,.600,,.600,.000,.000,,.460,.510,.362,.521,.767,.556,.252,.337,,130,118,,115,,108,,,,.8,.4,https://www.basketball-reference.com/players/h/huntevi01.html
2018-19,22,CHI,NBA,SF,44,895,,.459,.516,.280,.493,.605,.507,.182,.239,,.461,.519,.355,.524,.766,.560,.259,.359,,100,99,79,94,79,91,70,67,,-13.1,-23.6,https://www.basketball-reference.com/players/h/hutchch01.html
2019-20,23,CHI,NBA,SF,28,527,,.457,.496,.316,.491,.590,.521,.446,.217,,.460,.524,.358,.529,.773,.565,.260,.384,,99,95,88,93,76,92,171,57,,-13.1,-18.4,https://www.basketball-reference.com/players/h/hutchch01.html
2009-10,20,OKC,NBA,PF,73,1323,,.543,.543,.500,.545,.630,.561,.249,.005,,.461,.492,.355,.501,.759,.543,.300,.222,,118,110,141,109,83,103,83,2,,32.5,15.3,https://www.basketball-reference.com/players/i/ibakase01.html
2010-11,21,OKC,NBA,PF,82,2216,,.543,.544,.000,.543,.750,.579,.298,.002,,.459,.487,.358,.498,.763,.541,.300,.222,,118,112,,109,98,107,99,1,,55.0,52.2,https://www.basketball-reference.com/players/i/ibakase01.html
2011-12,22,OKC,NBA,PF,66,1792,,.535,.536,.333,.536,.661,.556,.241,.006,,.448,.477,.349,.487,.752,.527,.276,.226,,119,112,96,110,88,106,87,3,,47.4,31.7,https://www.basketball-reference.com/players/i/ibakase01.html
2012-13,23,OKC,NBA,PF,80,2486,,.573,.591,.351,.586,.749,.612,.245,.073,,.453,.483,.359,.496,.753,.535,.271,.243,,127,122,98,118,99,114,91,30,,139.6,133.3,https://www.basketball-reference.com/players/i/ibakase01.html
2013-14,24,OKC,NBA,PF,81,2666,,.536,.546,.383,.548,.784,.576,.203,.061,,.454,.488,.360,.501,.756,.541,.284,.260,,118,112,107,109,104,106,72,24,,90.9,74.3,https://www.basketball-reference.com/players/i/ibakase01.html
2014-15,25,OKC,NBA,PF,64,2116,,.476,.511,.376,.525,.836,.549,.140,.261,,.449,.485,.350,.496,.750,.534,.273,.268,,106,105,107,106,111,103,51,97,,45.5,25.6,https://www.basketball-reference.com/players/i/ibakase01.html
2015-16,26,OKC,NBA,PF,78,2500,,.479,.520,.326,.513,.752,.533,.139,.212,,.452,.491,.354,.502,.757,.541,.276,.285,,106,106,92,102,99,98,50,74,,18.7,-15.3,https://www.basketball-reference.com/players/i/ibakase01.html
2016-17,27,TOT,NBA,PF,79,2422,,.480,.522,.391,.543,.856,.566,.127,.323,,.457,.503,.357,.514,.772,.552,.271,.316,,105,104,109,106,111,102,47,102,,57.1,27.4,https://www.basketball-reference.com/players/i/ibakase01.html
2016-17,27,ORL,NBA,PF,56,1710,,.488,.532,.388,.547,.846,.569,.129,.304,,.457,.503,.357,.514,.772,.552,.271,.316,,107,106,108,106,110,103,48,96,,46.7,25.2,https://www.basketball-reference.com/players/i/ibakase01.html
2016-17,27,TOR,NBA,PF,23,712,,.459,.494,.398,.532,.882,.556,.122,.369,,.457,.503,.357,.514,.772,.552,.271,.316,,100,98,111,104,114,101,45,117,,10.4,2.3,https://www.basketball-reference.com/players/i/ibakase01.html
2017-18,28,TOR,NBA,PF,76,2093,,.483,.558,.360,.552,.797,.574,.150,.379,,.460,.510,.362,.521,.767,.556,.252,.337,,105,109,100,106,104,103,60,112,,47.8,29.2,https://www.basketball-reference.com/players/i/ibakase01.html
2018-19,29,TOR,NBA,C,74,2010,,.529,.586,.290,.557,.763,.582,.202,.193,,.461,.519,.355,.524,.766,.560,.259,.359,,115,113,82,106,100,104,78,54,,57.6,43.3,https://www.basketball-reference.com/players/i/ibakase01.html
2019-20,30,TOR,NBA,C,55,1485,,.512,.559,.385,.564,.718,.583,.185,.272,,.460,.524,.358,.529,.773,.565,.260,.384,,111,107,107,107,93,103,71,71,,47.4,26.7,https://www.basketball-reference.com/players/i/ibakase01.html
2004-05,21,PHI,NBA,SG,82,2686,,.493,.549,.331,.536,.743,.580,.385,.260,,.448,.470,.356,.482,.756,.529,.324,.196,,110,117,93,111,98,110,119,133,,58.3,65.1,https://www.basketball-reference.com/players/i/iguodan01.html
2005-06,22,PHI,NBA,SF,82,3086,,.500,.543,.354,.541,.754,.598,.507,.230,,.454,.478,.358,.490,.745,.536,.333,.202,,110,114,99,110,101,112,152,114,,69.8,105.5,https://www.basketball-reference.com/players/i/iguodan01.html
2006-07,23,PHI,NBA,SG,76,3062,,.447,.472,.310,.471,.820,.562,.556,.156,,.458,.485,.358,.496,.752,.541,.327,.212,,98,97,86,95,109,104,170,74,,-49.8,50.3,https://www.basketball-reference.com/players/i/iguodan01.html
2007-08,24,PHI,NBA,SF,82,3242,,.456,.496,.329,.495,.721,.543,.396,.240,,.457,.484,.362,.497,.755,.540,.306,.222,,100,102,91,100,96,101,129,108,,-5.4,9.7,https://www.basketball-reference.com/players/i/iguodan01.html
2008-09,25,PHI,NBA,SF,82,3269,,.472,.521,.306,.507,.724,.560,.454,.228,,.459,.485,.367,.500,.771,.544,.306,.224,,103,107,84,102,94,103,149,102,,17.5,42.6,https://www.basketball-reference.com/players/i/iguodan01.html
2009-10,26,PHI,NBA,SF,82,3193,,.443,.492,.310,.485,.733,.535,.384,.271,,.461,.492,.355,.501,.759,.543,.300,.222,,96,100,87,97,97,99,128,122,,-35.6,-20.6,https://www.basketball-reference.com/players/i/iguodan01.html
2010-11,27,PHI,NBA,SF,67,2469,,.445,.479,.337,.486,.693,.530,.395,.238,,.459,.487,.358,.498,.763,.541,.300,.222,,97,98,94,97,91,98,132,108,,-19.5,-19.8,https://www.basketball-reference.com/players/i/iguodan01.html
2011-12,28,PHI,NBA,SF,62,2209,,.454,.481,.394,.514,.617,.537,.310,.305,,.448,.477,.349,.487,.752,.527,.276,.226,,101,101,113,106,82,102,112,135,,34.1,13.8,https://www.basketball-reference.com/players/i/iguodan01.html
2012-13,29,DEN,NBA,SG,80,2779,,.451,.515,.317,.502,.574,.520,.307,.327,,.453,.483,.359,.496,.753,.535,.271,.243,,100,107,88,101,76,97,114,134,,10.3,-28.9,https://www.basketball-reference.com/players/i/iguodan01.html
2013-14,30,GSW,NBA,SF,63,2040,,.480,.558,.354,.548,.651,.570,.288,.382,,.454,.488,.360,.501,.756,.541,.284,.260,,106,114,98,109,86,105,101,147,,43.0,29.7,https://www.basketball-reference.com/players/i/iguodan01.html
2014-15,31,GSW,NBA,SF,77,2069,,.466,.553,.349,.540,.597,.553,.230,.427,,.449,.485,.350,.496,.750,.534,.273,.268,,104,114,100,109,80,104,84,159,,44.1,20.5,https://www.basketball-reference.com/players/i/iguodan01.html
2015-16,32,GSW,NBA,SF,65,1732,,.478,.570,.351,.552,.615,.565,.226,.418,,.452,.491,.354,.502,.757,.541,.276,.285,,106,116,99,110,81,104,82,147,,36.2,19.1,https://www.basketball-reference.com/players/i/iguodan01.html
2016-17,33,GSW,NBA,SF,76,1998,,.528,.651,.362,.605,.706,.624,.246,.426,,.457,.503,.357,.514,.772,.552,.271,.316,,115,129,101,118,91,113,91,135,,75.6,66.0,https://www.basketball-reference.com/players/i/iguodan01.html
2017-18,34,GSW,NBA,SF,64,1622,,.463,.567,.282,.514,.632,.536,.272,.366,,.460,.510,.362,.521,.767,.556,.252,.337,,100,111,78,99,82,96,108,109,,-4.6,-14.5,https://www.basketball-reference.com/players/i/iguodan01.html
2018-19,35,GSW,NBA,SF,68,1578,,.500,.652,.333,.579,.582,.587,.222,.477,,.461,.519,.355,.524,.766,.560,.259,.359,,109,125,94,111,76,105,86,133,,33.4,18.0,https://www.basketball-reference.com/players/i/iguodan01.html
2019-20,36,MIA,NBA,SF,21,418,,.432,.585,.298,.511,.400,.507,.171,.534,,.460,.524,.358,.529,.773,.565,.260,.384,,94,112,83,97,52,90,66,139,,-3.1,-10.8,https://www.basketball-reference.com/players/i/iguodan01.html
2006-07,22,NJN,NBA,C,5,6,,.000,.000,,.000,,.000,.000,.000,,.458,.485,.358,.496,.752,.541,.327,.212,,,,,,,,,,,-3.0,-3.2,https://www.basketball-reference.com/players/i/ilicmi01.html
2004-05,24,DAL,NBA,C,15,58,,.429,.429,,.429,.750,.476,.286,.000,,.448,.470,.356,.482,.756,.529,.324,.196,,96,91,,89,99,90,88,,,-1.5,-1.7,https://www.basketball-reference.com/players/m/mbengdj01.html
2005-06,25,DAL,NBA,C,43,237,,.533,.542,.000,.533,.500,.538,.333,.017,,.454,.478,.358,.490,.745,.536,.333,.202,,118,113,,109,67,100,100,8,,5.2,.3,https://www.basketball-reference.com/players/m/mbengdj01.html
2006-07,26,DAL,NBA,C,21,79,,.312,.312,,.312,.875,.435,.500,.000,,.458,.485,.358,.496,.752,.541,.327,.212,,68,64,,63,116,80,153,,,-5.9,-4.1,https://www.basketball-reference.com/players/m/mbengdj01.html
