Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist., ,2P_% of FGA by Distance,0-3_% of FGA by Distance,3-10_% of FGA by Distance,10-16_% of FGA by Distance,16-3P_% of FGA by Distance,3P_% of FGA by Distance, ,2P_FG% by Distance,0-3_FG% by Distance,3-10_FG% by Distance,10-16_FG% by Distance,16-3P_FG% by Distance,3P_FG% by Distance, ,2P_% of FG Ast'd,3P_% of FG Ast'd, ,%FGA_Dunks,#_Dunks, ,%3PA_Corner 3s,3P%_Corner 3s, ,Att._Heaves,#_Heaves,Player_link
2018-19,20,BRK,NBA,C,80,2096,.590,4.3,,.921,.678,.220,.021,.002,.079,,.629,.725,.384,.167,.000,.133,,.830,1.000,,.343,170,,.867,.154,,0,0,https://www.basketball-reference.com/players/a/allenja01.html
2019-20,21,BRK,NBA,C,70,1852,.649,2.6,,.987,.755,.211,.019,.002,.013,,.658,.746,.367,.444,.000,.000,,.795,,,.447,177,,.833,.000,,0,0,https://www.basketball-reference.com/players/a/allenja01.html
2017-18,25,BOS,NBA,PG,18,107,.273,14.4,,.500,.318,.091,.091,.000,.500,,.545,.571,.500,.500,,.000,,.500,,,.045,1,,.364,.000,,0,0,https://www.basketball-reference.com/players/a/allenka01.html
2018-19,26,NYK,NBA,PG,19,416,.461,12.0,,.745,.298,.184,.191,.071,.255,,.457,.643,.308,.370,.300,.472,,.208,.882,,.000,0,,.139,.200,,1,0,https://www.basketball-reference.com/players/a/allenka01.html
2019-20,27,NYK,NBA,PG,10,117,.432,15.1,,.636,.159,.182,.227,.068,.364,,.500,.571,.375,.600,.333,.313,,.286,.800,,.000,0,,.313,.400,,0,0,https://www.basketball-reference.com/players/a/allenka01.html
2011-12,22,PHI,NBA,PF,41,624,.473,10.8,,1.000,.222,.210,.240,.329,.000,,.473,.676,.600,.400,.309,,,.848,,,.048,7,,,,,0,0,https://www.basketball-reference.com/players/a/allenla01.html
2012-13,23,PHI,NBA,C,79,1669,.454,10.1,,.998,.275,.222,.165,.335,.002,,.455,.664,.436,.360,.342,.000,,.743,,,.037,16,,1.000,.000,,0,0,https://www.basketball-reference.com/players/a/allenla01.html
2013-14,24,TOT,NBA,PF,65,1072,.447,9.7,,.957,.290,.270,.140,.257,.043,,.460,.563,.531,.286,.364,.154,,.697,1.000,,.020,6,,.000,,,0,0,https://www.basketball-reference.com/players/a/allenla01.html
2013-14,24,PHI,NBA,PF,51,960,.440,10.0,,.951,.282,.267,.132,.271,.049,,.455,.547,.535,.286,.361,.154,,.678,1.000,,.023,6,,.000,,,0,0,https://www.basketball-reference.com/players/a/allenla01.html
2013-14,24,IND,NBA,PF,14,112,.500,7.7,,1.000,.353,.294,.206,.147,.000,,.500,.667,.500,.286,.400,,,.824,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/a/allenla01.html
2014-15,25,IND,NBA,C,63,1070,.472,10.3,,1.000,.308,.224,.090,.378,.000,,.472,.707,.403,.259,.372,,,.674,,,.030,8,,,,,0,0,https://www.basketball-reference.com/players/a/allenla01.html
2015-16,26,IND,NBA,PF,79,1599,.516,7.6,,1.000,.381,.273,.103,.243,.000,,.516,.709,.446,.289,.389,,,.691,,,.081,28,,,,,0,0,https://www.basketball-reference.com/players/a/allenla01.html
2016-17,27,IND,NBA,PF,61,871,.458,8.9,,.994,.357,.256,.060,.321,.006,,.461,.583,.465,.200,.370,.000,,.740,,,.030,4,,.000,,,0,0,https://www.basketball-reference.com/players/a/allenla01.html
2004-05,23,BOS,NBA,SG,77,1262,.475,7.2,,.920,.574,.132,.041,.173,.080,,.483,.595,.118,.438,.403,.387,,.547,1.000,,.103,40,,.645,.450,,1,0,https://www.basketball-reference.com/players/a/allento01.html
2005-06,24,BOS,NBA,PG,51,978,.471,7.4,,.876,.544,.153,.058,.120,.124,,.492,.617,.310,.250,.273,.324,,.466,.909,,.044,12,,.471,.438,,0,0,https://www.basketball-reference.com/players/a/allento01.html
2006-07,25,BOS,NBA,SG,33,805,.514,7.7,,.873,.548,.124,.062,.139,.127,,.553,.669,.406,.188,.389,.242,,.448,.875,,.066,16,,.364,.167,,0,0,https://www.basketball-reference.com/players/a/allento01.html
2007-08,26,BOS,NBA,SG,75,1373,.434,8.6,,.853,.491,.149,.067,.147,.147,,.455,.524,.379,.346,.351,.316,,.490,1.000,,.049,17,,.456,.385,,1,0,https://www.basketball-reference.com/players/a/allento01.html
2008-09,27,BOS,NBA,SG,46,887,.482,6.5,,.905,.585,.173,.049,.099,.095,,.510,.620,.367,.071,.321,.222,,.519,1.000,,.063,18,,.407,.273,,0,0,https://www.basketball-reference.com/players/a/allento01.html
2009-10,28,BOS,NBA,SG,54,889,.510,5.6,,.980,.640,.142,.071,.126,.020,,.520,.667,.250,.278,.219,.000,,.628,,,.063,16,,.200,.000,,2,0,https://www.basketball-reference.com/players/a/allento01.html
2010-11,29,MEM,NBA,SG,72,1494,.510,6.4,,.953,.545,.234,.049,.126,.047,,.527,.672,.357,.292,.306,.174,,.575,1.000,,.079,36,,.565,.231,,1,0,https://www.basketball-reference.com/players/a/allento01.html
2011-12,30,MEM,NBA,SG,58,1525,.469,7.4,,.942,.533,.167,.071,.170,.058,,.479,.582,.347,.250,.382,.308,,.619,1.000,,.033,13,,.577,.467,,0,0,https://www.basketball-reference.com/players/a/allento01.html
2012-13,31,MEM,NBA,SG,79,2109,.445,7.8,,.962,.520,.149,.063,.230,.038,,.458,.581,.295,.375,.306,.125,,.637,1.000,,.080,46,,.625,.133,,0,0,https://www.basketball-reference.com/players/a/allento01.html
2013-14,32,MEM,NBA,SG,55,1278,.494,8.1,,.886,.562,.123,.048,.153,.114,,.527,.647,.373,.300,.286,.234,,.580,1.000,,.048,20,,.596,.286,,3,0,https://www.basketball-reference.com/players/a/allento01.html
2014-15,33,MEM,NBA,SG,63,1648,.495,4.7,,.936,.690,.165,.031,.051,.064,,.505,.564,.333,.500,.261,.345,,.595,1.000,,.053,22,,.621,.333,,0,0,https://www.basketball-reference.com/players/a/allento01.html
2015-16,34,MEM,NBA,SG,64,1620,.458,6.3,,.910,.582,.168,.047,.113,.090,,.468,.575,.203,.364,.358,.357,,.580,.933,,.051,23,,.714,.367,,0,0,https://www.basketball-reference.com/players/a/allento01.html
2016-17,35,MEM,NBA,SG,71,1914,.461,5.6,,.909,.652,.166,.030,.061,.091,,.479,.557,.273,.333,.278,.278,,.552,1.000,,.027,16,,.704,.316,,0,0,https://www.basketball-reference.com/players/a/allento01.html
2017-18,36,NOP,NBA,SF,22,273,.484,6.1,,.868,.659,.154,.000,.055,.132,,.506,.567,.357,,.200,.333,,.700,1.000,,.022,2,,.333,.750,,1,0,https://www.basketball-reference.com/players/a/allento01.html
2007-08,26,CLE,NBA,C,3,10,.250,17.8,,1.000,.000,.000,.000,1.000,.000,,.250,,,,.250,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/a/allrela01.html
2007-08,22,UTA,NBA,SG,9,39,.267,15.1,,.733,.200,.133,.067,.333,.267,,.273,.333,.500,.000,.200,.250,,.667,1.000,,.067,1,,.500,.000,,0,0,https://www.basketball-reference.com/players/a/almonmo01.html
2008-09,23,UTA,NBA,SG,25,255,.407,11.6,,.790,.370,.099,.074,.247,.210,,.438,.467,.375,.667,.350,.294,,.857,1.000,,.012,1,,.588,.300,,0,0,https://www.basketball-reference.com/players/a/almonmo01.html
2011-12,26,WAS,NBA,SG,4,67,.353,16.0,,.824,.176,.059,.118,.471,.176,,.357,.667,.000,.000,.375,.333,,1.000,1.000,,.000,0,,.333,.000,,0,0,https://www.basketball-reference.com/players/a/almonmo01.html
2010-11,20,LAC,NBA,SF,81,1452,.394,13.0,,.648,.315,.175,.037,.121,.352,,.437,.578,.423,.067,.204,.315,,.443,.978,,.081,27,,.385,.291,,1,0,https://www.basketball-reference.com/players/a/aminual01.html
2011-12,21,NOH,NBA,SF,66,1477,.411,9.7,,.871,.389,.205,.077,.200,.129,,.431,.563,.320,.250,.356,.277,,.591,1.000,,.110,37,,.340,.250,,0,0,https://www.basketball-reference.com/players/a/aminual01.html
2012-13,22,NOH,NBA,SF,76,2066,.475,7.1,,.960,.489,.224,.080,.167,.040,,.486,.642,.368,.316,.266,.211,,.710,1.000,,.190,80,,.421,.375,,0,0,https://www.basketball-reference.com/players/a/aminual01.html
2013-14,23,NOP,NBA,SF,80,2045,.474,8.6,,.903,.453,.204,.040,.202,.097,,.496,.661,.317,.450,.320,.271,,.674,1.000,,.087,42,,.625,.333,,0,0,https://www.basketball-reference.com/players/a/aminual01.html
2014-15,24,DAL,NBA,SF,74,1366,.412,11.4,,.653,.406,.140,.036,.070,.347,,.485,.628,.240,.538,.120,.274,,.673,1.000,,.132,42,,.500,.306,,0,0,https://www.basketball-reference.com/players/a/aminual01.html
2015-16,25,POR,NBA,SF,82,2341,.416,14.9,,.515,.252,.121,.047,.095,.485,,.468,.597,.299,.382,.382,.361,,.595,.921,,.061,42,,.410,.392,,1,0,https://www.basketball-reference.com/players/a/aminual01.html
2016-17,26,POR,NBA,PF,61,1773,.393,14.0,,.545,.320,.133,.030,.060,.455,,.445,.530,.306,.357,.357,.330,,.460,1.000,,.058,24,,.358,.355,,3,0,https://www.basketball-reference.com/players/a/aminual01.html
2017-18,27,POR,NBA,PF,69,2072,.395,16.5,,.418,.215,.120,.026,.057,.582,,.432,.608,.314,.133,.152,.369,,.486,.960,,.041,23,,.280,.474,,0,0,https://www.basketball-reference.com/players/a/aminual01.html
2018-19,28,POR,NBA,PF,81,2292,.433,13.9,,.528,.351,.105,.029,.044,.472,,.514,.611,.419,.118,.231,.343,,.516,1.000,,.079,42,,.311,.356,,0,0,https://www.basketball-reference.com/players/a/aminual01.html
2019-20,29,ORL,NBA,PF,18,380,.291,13.3,,.581,.267,.244,.000,.070,.419,,.320,.435,.190,,.333,.250,,.438,.889,,.012,1,,.222,.375,,0,0,https://www.basketball-reference.com/players/a/aminual01.html
2006-07,24,TOT,NBA,PF,11,89,.400,1.9,,1.000,.800,.067,.133,.000,.000,,.400,.500,.000,.000,,,,.833,,,.200,3,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2006-07,24,UTA,NBA,PF,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2006-07,24,PHI,NBA,PF,10,87,.400,1.9,,1.000,.800,.067,.133,.000,.000,,.400,.500,.000,.000,,,,.833,,,.200,3,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2007-08,25,PHI,NBA,PF,16,64,.500,2.3,,1.000,.750,.188,.063,.000,.000,,.500,.583,.333,.000,,,,.750,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2008-09,26,PHO,NBA,PF,76,1044,.536,3.1,,.996,.728,.164,.060,.044,.004,,.538,.604,.293,.333,.636,.000,,.701,,,.168,37,,.000,,,1,0,https://www.basketball-reference.com/players/a/amundlo01.html
2009-10,27,PHO,NBA,PF,79,1168,.551,3.1,,.996,.725,.159,.072,.040,.004,,.553,.595,.455,.450,.364,.000,,.697,,,.149,39,,.000,,,1,0,https://www.basketball-reference.com/players/a/amundlo01.html
2010-11,28,GSW,NBA,PF,46,691,.454,4.3,,1.000,.617,.230,.087,.066,.000,,.454,.575,.190,.313,.417,,,.566,,,.082,15,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2011-12,29,IND,NBA,PF,60,753,.430,4.7,,1.000,.570,.256,.150,.024,.000,,.430,.534,.302,.258,.400,,,.629,,,.130,22,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2012-13,30,TOT,NBA,PF,39,372,.395,3.7,,1.000,.654,.272,.037,.037,.000,,.395,.547,.136,.000,.000,,,.625,,,.185,13,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2012-13,30,MIN,NBA,PF,20,161,.368,5.0,,1.000,.526,.316,.079,.079,.000,,.368,.600,.167,.000,.000,,,.500,,,.158,6,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2012-13,30,CHI,NBA,PF,1,2,.000,1.0,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2012-13,30,NOH,NBA,PF,18,209,.429,2.5,,1.000,.762,.238,.000,.000,.000,,.429,.531,.100,,,,,.722,,,.214,7,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2013-14,31,TOT,NBA,PF,19,185,.500,4.1,,1.000,.625,.281,.063,.031,.000,,.500,.650,.333,.000,.000,,,.750,,,.313,9,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2013-14,31,NOP,NBA,PF,18,184,.500,4.1,,1.000,.625,.281,.063,.031,.000,,.500,.650,.333,.000,.000,,,.750,,,.313,9,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2013-14,31,CHI,NBA,PF,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2014-15,32,TOT,NBA,PF,53,937,.427,5.3,,.996,.494,.318,.122,.055,.004,,.429,.468,.358,.387,.500,.000,,.670,,,.071,16,,.000,,,1,0,https://www.basketball-reference.com/players/a/amundlo01.html
2014-15,32,CLE,NBA,PF,12,79,.333,3.6,,1.000,.500,.500,.000,.000,.000,,.333,.333,.333,,,,,.750,,,.167,1,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2014-15,32,NYK,NBA,PF,41,858,.432,5.4,,.996,.494,.309,.128,.058,.004,,.434,.475,.360,.387,.500,.000,,.667,,,.066,15,,.000,,,1,0,https://www.basketball-reference.com/players/a/amundlo01.html
2015-16,33,NYK,NBA,PF,29,204,.358,4.7,,1.000,.547,.226,.113,.094,.000,,.358,.517,.167,.000,.200,,,.632,,,.038,2,,,,,0,0,https://www.basketball-reference.com/players/a/amundlo01.html
2009-10,29,HOU,NBA,C,63,891,.432,14.1,,.771,.165,.185,.176,.244,.229,,.458,.518,.444,.483,.410,.346,,.658,.963,,.018,4,,.026,.000,,0,0,https://www.basketball-reference.com/players/a/anderda03.html
2010-11,30,TOT,NBA,PF,40,373,.463,16.3,,.810,.099,.116,.099,.496,.190,,.490,.500,.286,.667,.500,.348,,.750,1.000,,.008,1,,.000,,,0,0,https://www.basketball-reference.com/players/a/anderda03.html
2010-11,30,TOR,NBA,PF,11,150,.489,16.4,,.787,.106,.106,.128,.447,.213,,.541,.400,.200,.667,.619,.300,,.700,1.000,,.021,1,,.000,,,0,0,https://www.basketball-reference.com/players/a/anderda03.html
2010-11,30,NOH,NBA,PF,29,223,.446,16.3,,.824,.095,.122,.081,.527,.176,,.459,.571,.333,.667,.436,.385,,.786,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/a/anderda03.html
2005-06,23,CHA,NBA,SF,36,564,.414,12.6,,.680,.370,.083,.044,.182,.320,,.415,.537,.267,.375,.242,.414,,.569,.875,,.066,11,,.621,.472,,0,0,https://www.basketball-reference.com/players/a/anderal01.html
2006-07,24,CHA,NBA,SG,17,256,.457,12.6,,.753,.383,.074,.086,.210,.247,,.525,.613,.333,.714,.353,.250,,.406,1.000,,.012,0,,.400,.375,,1,0,https://www.basketball-reference.com/players/a/anderal01.html
2011-12,29,TOR,NBA,SF,17,461,.387,16.9,,.570,.148,.106,.106,.211,.430,,.383,.619,.267,.200,.367,.393,,.452,.875,,.028,3,,.246,.400,,0,0,https://www.basketball-reference.com/players/a/anderal01.html
2012-13,30,TOR,NBA,SF,65,1495,.383,16.7,,.537,.148,.140,.107,.143,.463,,.426,.681,.372,.409,.227,.333,,.447,.853,,.008,5,,.323,.359,,0,0,https://www.basketball-reference.com/players/a/anderal01.html
2013-14,31,BRK,NBA,SF,78,1773,.400,17.0,,.489,.181,.087,.103,.118,.511,,.464,.659,.238,.400,.386,.339,,.436,.893,,.019,9,,.359,.281,,2,0,https://www.basketball-reference.com/players/a/anderal01.html
2014-15,32,BRK,NBA,SG,74,1744,.443,16.1,,.523,.230,.111,.095,.086,.477,,.530,.683,.449,.452,.289,.348,,.541,.822,,.025,10,,.362,.434,,5,0,https://www.basketball-reference.com/players/a/anderal01.html
2015-16,33,WAS,NBA,SG,13,192,.356,18.7,,.373,.153,.085,.102,.034,.627,,.409,.556,.200,.333,.500,.324,,.333,1.000,,.000,0,,.216,.375,,1,0,https://www.basketball-reference.com/players/a/anderal01.html
2016-17,34,LAC,NBA,SF,30,308,.375,17.6,,.450,.175,.088,.088,.100,.550,,.444,.857,.143,.143,.250,.318,,.563,.857,,.000,0,,.364,.250,,0,0,https://www.basketball-reference.com/players/a/anderal01.html
2009-10,24,OKC,NBA,SF,1,15,.333,18.7,,1.000,.000,.000,.333,.667,.000,,.333,,,1.000,.000,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/a/anderan02.html
2010-11,21,SAS,NBA,SF,26,286,.383,17.9,,.432,.198,.049,.062,.123,.568,,.371,.313,.250,.400,.500,.391,,.692,.944,,.025,2,,.370,.529,,0,0,https://www.basketball-reference.com/players/a/anderja01.html
2011-12,22,SAS,NBA,SG,51,603,.379,14.0,,.609,.322,.121,.040,.126,.391,,.443,.679,.238,.429,.045,.279,,.681,1.000,,.057,7,,.471,.344,,1,0,https://www.basketball-reference.com/players/a/anderja01.html
2012-13,23,TOT,NBA,"SF,SG",39,401,.413,15.5,,.524,.294,.103,.048,.079,.476,,.470,.486,.462,.333,.500,.350,,.484,.905,,.056,6,,.350,.476,,1,0,https://www.basketball-reference.com/players/a/anderja01.html
2012-13,23,SAS,NBA,SF,10,94,.440,14.1,,.560,.320,.120,.000,.120,.440,,.429,.375,.333,,.667,.455,,.667,.600,,.080,1,,.455,.600,,0,0,https://www.basketball-reference.com/players/a/anderja01.html
2012-13,23,HOU,NBA,SG,29,307,.406,15.9,,.515,.287,.099,.059,.069,.485,,.481,.517,.500,.333,.429,.327,,.440,1.000,,.050,5,,.327,.438,,1,0,https://www.basketball-reference.com/players/a/anderja01.html
2013-14,24,PHI,NBA,SG,80,2309,.431,15.1,,.510,.308,.098,.049,.056,.490,,.530,.661,.343,.314,.325,.328,,.680,.904,,.057,37,,.271,.316,,2,0,https://www.basketball-reference.com/players/a/anderja01.html
2015-16,26,SAC,NBA,SG,51,721,.376,14.8,,.517,.253,.152,.051,.062,.483,,.478,.622,.407,.000,.455,.267,,.523,.870,,.039,6,,.198,.412,,1,0,https://www.basketball-reference.com/players/a/anderja01.html
2015-16,22,DAL,NBA,SF,55,647,.406,14.9,,.526,.251,.097,.063,.114,.474,,.533,.773,.235,.455,.300,.265,,.449,.909,,.097,17,,.410,.294,,0,0,https://www.basketball-reference.com/players/a/anderju01.html
2016-17,23,TOT,NBA,SF,75,1228,.424,14.1,,.558,.319,.128,.057,.050,.442,,.522,.707,.339,.280,.136,.299,,.539,.948,,.096,37,,.227,.341,,2,0,https://www.basketball-reference.com/players/a/anderju01.html
2016-17,23,DAL,NBA,SF,51,710,.401,14.1,,.560,.296,.152,.058,.051,.440,,.477,.671,.333,.250,.071,.303,,.459,.973,,.072,17,,.270,.364,,1,0,https://www.basketball-reference.com/players/a/anderju01.html
2016-17,23,PHI,NBA,SF,24,518,.463,14.1,,.556,.358,.086,.056,.049,.444,,.600,.759,.357,.333,.250,.292,,.648,.905,,.136,20,,.153,.273,,1,0,https://www.basketball-reference.com/players/a/anderju01.html
2017-18,24,PHI,NBA,SF,38,519,.431,14.8,,.490,.302,.104,.040,.045,.510,,.535,.672,.238,.375,.444,.330,,.679,.941,,.104,17,,.291,.300,,1,0,https://www.basketball-reference.com/players/a/anderju01.html
2018-19,25,ATL,NBA,SF,48,463,.408,14.8,,.510,.293,.127,.070,.019,.490,,.500,.674,.300,.273,.000,.312,,.525,.917,,.096,14,,.221,.353,,1,0,https://www.basketball-reference.com/players/a/anderju01.html
2019-20,26,BRK,NBA,SG,10,107,.263,20.3,,.237,.211,.026,.000,.000,.763,,.444,.375,1.000,,,.207,,1.000,1.000,,.053,2,,.276,.250,,0,0,https://www.basketball-reference.com/players/a/anderju01.html
2014-15,21,SAS,NBA,SF,33,358,.348,11.4,,.876,.258,.213,.180,.225,.124,,.359,.565,.316,.250,.250,.273,,.357,1.000,,.022,2,,.545,.500,,0,0,https://www.basketball-reference.com/players/a/anderky01.html
2015-16,22,SAS,NBA,SF,78,1245,.468,11.5,,.875,.217,.200,.251,.210,.125,,.488,.609,.373,.500,.452,.324,,.484,1.000,,.034,9,,.865,.375,,0,0,https://www.basketball-reference.com/players/a/anderky01.html
2016-17,23,SAS,NBA,SF,72,1020,.445,11.2,,.809,.344,.196,.105,.163,.191,,.462,.611,.439,.273,.294,.375,,.577,1.000,,.019,4,,.725,.414,,1,0,https://www.basketball-reference.com/players/a/anderky01.html
2017-18,24,SAS,NBA,SF,74,1978,.527,8.4,,.870,.388,.249,.128,.105,.130,,.556,.688,.459,.482,.391,.333,,.514,.947,,.039,15,,.649,.405,,1,0,https://www.basketball-reference.com/players/a/anderky01.html
2018-19,25,MEM,NBA,SF,43,1281,.543,7.9,,.877,.464,.261,.051,.101,.123,,.583,.680,.486,.357,.500,.265,,.539,1.000,,.011,2,,.618,.381,,0,0,https://www.basketball-reference.com/players/a/anderky01.html
2019-20,26,MEM,NBA,SF,67,1330,.474,11.8,,.743,.260,.263,.136,.085,.257,,.541,.663,.506,.400,.500,.282,,.541,1.000,,.030,10,,.518,.250,,2,0,https://www.basketball-reference.com/players/a/anderky01.html
2008-09,20,NJN,NBA,PF,66,1312,.393,13.3,,.536,.413,.054,.010,.059,.464,,.417,.435,.318,.500,.375,.365,,.582,.986,,.049,18,,.217,.341,,0,0,https://www.basketball-reference.com/players/a/anderry01.html
2009-10,21,ORL,NBA,PF,63,911,.436,15.6,,.456,.330,.034,.018,.075,.544,,.514,.586,.308,.429,.310,.370,,.418,.923,,.039,14,,.227,.396,,0,0,https://www.basketball-reference.com/players/a/anderry01.html
2010-11,22,ORL,NBA,PF,64,1424,.430,17.9,,.350,.242,.059,.010,.040,.650,,.500,.606,.258,.200,.286,.393,,.424,.985,,.046,21,,.246,.286,,1,0,https://www.basketball-reference.com/players/a/anderry01.html
2011-12,23,ORL,NBA,PF,61,1964,.439,16.2,,.443,.296,.065,.020,.062,.557,,.496,.594,.265,.400,.298,.393,,.476,.994,,.036,26,,.263,.441,,0,0,https://www.basketball-reference.com/players/a/anderry01.html
2012-13,24,NOH,NBA,PF,81,2503,.423,17.4,,.500,.191,.097,.069,.143,.500,,.464,.587,.333,.312,.463,.382,,.494,.958,,.011,12,,.136,.382,,2,0,https://www.basketball-reference.com/players/a/anderry01.html
2013-14,25,NOP,NBA,PF,22,795,.438,16.8,,.537,.198,.093,.090,.155,.463,,.463,.529,.333,.344,.527,.409,,.420,.985,,.003,1,,.128,.476,,0,0,https://www.basketball-reference.com/players/a/anderry01.html
2014-15,26,NOP,NBA,PF,61,1675,.399,17.0,,.508,.211,.095,.082,.119,.492,,.457,.558,.464,.333,.356,.340,,.379,.943,,.010,6,,.148,.340,,3,0,https://www.basketball-reference.com/players/a/anderry01.html
2015-16,27,NOP,NBA,PF,66,2008,.427,15.3,,.615,.227,.097,.112,.179,.385,,.466,.521,.433,.375,.470,.366,,.444,.924,,.020,16,,.165,.322,,5,0,https://www.basketball-reference.com/players/a/anderry01.html
2016-17,28,HOU,NBA,PF,72,2116,.418,19.9,,.345,.144,.074,.035,.092,.655,,.446,.568,.351,.444,.338,.403,,.378,.980,,.009,6,,.142,.542,,0,0,https://www.basketball-reference.com/players/a/anderry01.html
2017-18,29,HOU,NBA,PF,66,1725,.431,20.4,,.294,.142,.044,.040,.069,.706,,.539,.647,.143,.579,.545,.386,,.342,.992,,.019,9,,.109,.405,,0,0,https://www.basketball-reference.com/players/a/anderry01.html
2018-19,30,TOT,NBA,PF,25,322,.304,19.4,,.420,.203,.000,.101,.116,.580,,.414,.500,,.143,.500,.225,,.500,1.000,,.029,1,,.175,.143,,1,0,https://www.basketball-reference.com/players/a/anderry01.html
2018-19,30,PHO,NBA,PF,15,278,.317,18.7,,.433,.200,.000,.117,.117,.567,,.462,.583,,.143,.571,.206,,.500,1.000,,.033,1,,.147,.000,,0,0,https://www.basketball-reference.com/players/a/anderry01.html
2018-19,30,MIA,NBA,PF,10,44,.222,24.3,,.333,.222,.000,.000,.111,.667,,.000,.000,,,.000,.333,,,1.000,,.000,0,,.333,.500,,1,0,https://www.basketball-reference.com/players/a/anderry01.html
2019-20,31,HOU,NBA,C,2,14,.286,21.4,,.286,.143,.000,.143,.000,.714,,.500,.000,,1.000,,.200,,.000,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/a/anderry01.html
2005-06,19,CLE,NBA,C,6,9,.000,7.0,,1.000,.000,1.000,.000,.000,.000,,.000,,.000,,,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/a/andrima01.html
2017-18,19,IND,NBA,C,11,30,.444,10.4,,1.000,.222,.111,.333,.333,.000,,.444,.500,.000,.333,.667,,,.500,,,.222,1,,,,,0,0,https://www.basketball-reference.com/players/a/anigbik01.html
2018-19,20,IND,NBA,C,3,6,.000,12.7,,1.000,.333,.000,.000,.667,.000,,.000,.000,,,.000,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/a/anigbik01.html
2013-14,19,MIL,NBA,SF,77,1897,.414,10.8,,.718,.476,.098,.045,.098,.282,,.440,.573,.171,.105,.220,.347,,.621,.707,,.160,61,,.127,.067,,1,0,https://www.basketball-reference.com/players/a/antetgi01.html
2014-15,20,MIL,NBA,SG,81,2541,.491,7.6,,.944,.506,.178,.067,.192,.056,,.511,.646,.288,.423,.393,.159,,.519,.857,,.129,95,,.159,.143,,1,0,https://www.basketball-reference.com/players/a/antetgi01.html
2015-16,21,MIL,NBA,PG,80,2823,.506,7.5,,.892,.509,.180,.058,.143,.108,,.537,.684,.346,.288,.359,.257,,.485,.821,,.143,141,,.321,.343,,4,0,https://www.basketball-reference.com/players/a/antetgi01.html
2016-17,22,MIL,NBA,SF,80,2845,.521,8.7,,.857,.496,.149,.064,.146,.143,,.563,.709,.394,.338,.342,.272,,.420,.714,,.164,194,,.111,.200,,4,0,https://www.basketball-reference.com/players/a/antetgi01.html
2017-18,23,MIL,NBA,PF,75,2756,.529,8.4,,.900,.454,.173,.114,.160,.100,,.554,.756,.355,.350,.339,.307,,.429,.907,,.122,161,,.107,.333,,1,0,https://www.basketball-reference.com/players/a/antetgi01.html
2018-19,24,MIL,NBA,PF,72,2358,.578,7.7,,.837,.573,.152,.051,.063,.163,,.641,.769,.339,.381,.410,.256,,.472,.673,,.246,279,,.044,.222,,1,0,https://www.basketball-reference.com/players/a/antetgi01.html
2019-20,25,MIL,NBA,PF,63,1917,.553,9.8,,.763,.482,.160,.073,.048,.237,,.631,.779,.343,.433,.400,.304,,.438,.551,,.170,197,,.034,.500,,0,0,https://www.basketball-reference.com/players/a/antetgi01.html
2018-19,21,DAL,NBA,PF,2,11,.000,4.0,,1.000,.333,.667,.000,.000,.000,,.000,.000,.000,,,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/a/antetko01.html
2019-20,22,LAL,NBA,PF,5,20,1.000,1.7,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.667,,,1.000,3,,,,,0,0,https://www.basketball-reference.com/players/a/antetko01.html
2015-16,23,NYK,NBA,SF,2,6,.750,7.0,,.750,.750,.000,.000,.000,.250,,1.000,1.000,,,,.000,,.333,,,.500,2,,.000,,,0,0,https://www.basketball-reference.com/players/a/antetth01.html
