Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player_link
2006-07,21,ORL,NBA,SG,4,47,2.6,.310,.000,.250,12.8,10.0,11.4,17.4,1.2,0.0,18.4,22.3,,-0.2,0.0,-0.2,-0.173,,-6.7,-2.2,-8.9,-0.1,https://www.basketball-reference.com/players/a/arizatr01.html
2007-08,22,LAL,NBA,SF,8,45,15.5,.618,.333,.333,8.1,19.8,14.2,3.7,1.2,1.7,6.8,15.1,,0.1,0.1,0.1,.156,,2.0,1.7,3.8,0.1,https://www.basketball-reference.com/players/a/arizatr01.html
2008-09,23,LAL,NBA,SF,23,722,14.7,.610,.454,.346,3.6,12.0,7.8,11.6,2.6,1.2,15.1,15.9,,1.0,1.1,2.2,.143,,1.3,2.5,3.8,1.0,https://www.basketball-reference.com/players/a/arizatr01.html
2010-11,25,NOH,NBA,SF,6,241,15.1,.491,.247,.259,3.9,16.7,10.4,15.4,1.9,1.0,6.9,21.1,,0.2,0.1,0.3,.051,,1.2,1.1,2.3,0.3,https://www.basketball-reference.com/players/a/arizatr01.html
2013-14,28,WAS,NBA,SF,11,407,17.6,.626,.519,.250,6.0,22.0,13.9,8.0,2.3,0.8,10.5,15.5,,0.8,0.9,1.7,.202,,3.3,1.9,5.2,0.7,https://www.basketball-reference.com/players/a/arizatr01.html
2014-15,29,HOU,NBA,SF,17,655,12.9,.576,.545,.239,2.9,14.2,8.6,10.1,2.2,0.2,10.6,13.9,,1.0,0.4,1.3,.098,,0.2,1.6,1.7,0.6,https://www.basketball-reference.com/players/a/arizatr01.html
2015-16,30,HOU,NBA,SF,5,181,1.8,.313,.549,.078,3.9,8.7,6.1,3.6,3.5,0.5,18.5,14.7,,-0.5,0.1,-0.4,-0.116,,-6.1,-0.5,-6.6,-0.2,https://www.basketball-reference.com/players/a/arizatr01.html
2016-17,31,HOU,NBA,SF,11,413,10.5,.572,.629,.144,2.1,12.2,7.3,8.3,1.7,0.4,8.0,11.9,,0.4,0.4,0.9,.101,,0.3,0.7,1.0,0.3,https://www.basketball-reference.com/players/a/arizatr01.html
2017-18,32,HOU,NBA,SF,17,582,7.6,.488,.655,.223,1.7,10.8,6.2,5.5,1.6,0.3,6.1,12.5,,0.1,0.5,0.6,.049,,-2.5,0.5,-2.1,0.0,https://www.basketball-reference.com/players/a/arizatr01.html
2007-08,23,NOH,NBA,C,8,72,14.5,.603,.000,.769,14.2,16.9,15.5,0.0,0.0,7.5,18.7,14.4,,0.1,0.1,0.2,.120,,-2.3,0.4,-1.9,0.0,https://www.basketball-reference.com/players/a/armsthi01.html
2008-09,24,NOH,NBA,C,4,53,2.3,.431,.000,.769,6.6,12.0,9.2,4.0,4.0,1.6,25.6,21.0,,-0.2,0.0,-0.2,-0.170,,-10.0,0.0,-10.0,-0.1,https://www.basketball-reference.com/players/a/armsthi01.html
2010-11,26,ATL,NBA,C,8,35,6.4,.327,.000,1.200,13.9,20.6,17.3,4.3,4.8,0.0,20.7,13.5,,-0.1,0.1,0.0,.016,,-6.1,0.9,-5.2,0.0,https://www.basketball-reference.com/players/a/armsthi01.html
2013-14,29,GSW,NBA,C,7,17,5.4,.450,.125,.250,19.8,6.9,13.5,20.9,0.0,10.1,31.1,32.3,,-0.1,0.0,-0.1,-0.218,,-12.3,0.0,-12.3,0.0,https://www.basketball-reference.com/players/a/armsthi01.html
2010-11,22,MEM,NBA,PF,13,201,14.8,.497,.012,.200,7.8,8.8,8.3,6.4,1.9,5.0,11.5,23.7,,0.0,0.2,0.3,.062,,-1.9,1.0,-0.9,0.1,https://www.basketball-reference.com/players/a/arthuda01.html
2012-13,24,MEM,NBA,PF,15,175,11.1,.509,.038,.170,9.1,17.3,13.0,6.2,0.6,1.9,10.9,17.0,,0.2,0.2,0.3,.086,,-3.4,1.2,-2.3,0.0,https://www.basketball-reference.com/players/a/arthuda01.html
2010-11,24,CHI,NBA,C,15,148,4.3,.431,.000,.769,7.9,17.3,12.5,1.0,0.7,4.2,28.7,7.6,,-0.1,0.2,0.1,.034,,-6.7,0.9,-5.8,-0.1,https://www.basketball-reference.com/players/a/asikom01.html
2011-12,25,CHI,NBA,C,6,128,8.6,.466,.000,1.214,7.0,16.6,11.9,9.6,0.4,5.8,27.1,10.7,,-0.1,0.3,0.1,.055,,-3.9,3.7,-0.2,0.1,https://www.basketball-reference.com/players/a/asikom01.html
2012-13,26,HOU,NBA,C,6,208,16.9,.620,.000,1.205,11.1,25.1,18.0,2.4,0.7,4.2,16.7,15.2,,0.4,0.1,0.5,.123,,0.2,0.8,1.0,0.2,https://www.basketball-reference.com/players/a/asikom01.html
2013-14,27,HOU,NBA,C,6,163,9.1,.510,.000,.091,13.8,19.4,16.5,3.5,1.0,2.0,24.3,11.8,,0.0,0.1,0.1,.026,,-3.7,-0.3,-4.0,-0.1,https://www.basketball-reference.com/players/a/asikom01.html
2014-15,28,NOP,NBA,C,4,79,9.4,.306,.000,.700,17.2,23.4,20.4,10.2,3.3,0.0,27.7,10.5,,0.0,0.0,0.0,-0.002,,-2.4,-0.2,-2.6,0.0,https://www.basketball-reference.com/players/a/asikom01.html
2009-10,22,CHA,NBA,PG,4,73,5.6,.433,.353,.353,1.8,5.3,3.5,16.5,0.8,1.7,16.9,16.0,,-0.1,0.0,-0.1,-0.050,,-2.1,-1.6,-3.7,0.0,https://www.basketball-reference.com/players/a/augusdj01.html
2012-13,25,IND,NBA,PG,19,316,9.7,.579,.676,.437,0.8,4.6,2.8,7.1,1.2,0.0,10.6,14.0,,0.5,0.2,0.7,.106,,-1.1,0.8,-0.3,0.1,https://www.basketball-reference.com/players/a/augusdj01.html
2013-14,26,CHI,NBA,PG,5,141,9.5,.411,.361,.264,3.2,3.4,3.3,32.2,1.2,0.0,10.1,30.5,,-0.2,0.1,-0.1,-0.031,,-0.5,-2.5,-3.0,0.0,https://www.basketball-reference.com/players/a/augusdj01.html
2018-19,31,ORL,NBA,PG,5,141,16.7,.666,.512,.390,0.7,5.8,3.1,25.5,0.7,0.7,12.7,17.3,,0.4,0.0,0.4,.138,,3.2,0.4,3.5,0.2,https://www.basketball-reference.com/players/a/augusdj01.html
2019-20,32,ORL,NBA,PG,5,128,15.0,.588,.370,.500,0.0,8.4,4.0,36.9,0.4,0.0,17.6,22.7,,0.2,0.1,0.2,.089,,1.7,-1.6,0.1,0.1,https://www.basketball-reference.com/players/a/augusdj01.html
2007-08,23,ORL,NBA,PF,1,2,54.8,1.000,.000,.000,0.0,57.7,29.3,0.0,0.0,0.0,0.0,23.9,,0.0,0.0,0.0,.466,,21.4,8.4,29.8,0.0,https://www.basketball-reference.com/players/a/augusja01.html
2012-13,27,MIL,NBA,C,3,7,14.1,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,,0.0,0.0,0.0,-0.045,,0.3,-3.9,-3.6,0.0,https://www.basketball-reference.com/players/a/ayongu01.html
2009-10,22,POR,NBA,C,3,17,27.7,.608,.000,1.000,13.8,0.0,7.2,0.0,6.5,16.0,14.8,19.1,,0.0,0.0,0.1,.186,,3.3,6.4,9.7,0.0,https://www.basketball-reference.com/players/p/pendeje02.html
2011-12,24,IND,NBA,C,4,9,0.2,.333,.000,.000,0.0,25.6,12.9,0.0,0.0,0.0,0.0,15.4,,0.0,0.0,0.0,-0.017,,-9.3,-2.0,-11.4,0.0,https://www.basketball-reference.com/players/p/pendeje02.html
2012-13,25,IND,NBA,PF,9,71,2.0,.333,.042,.000,6.9,22.2,14.9,2.5,0.0,2.3,11.1,17.8,,-0.2,0.1,-0.1,-0.052,,-8.0,-1.5,-9.5,-0.1,https://www.basketball-reference.com/players/p/pendeje02.html
2013-14,26,SAS,NBA,PF,17,65,13.0,.515,.000,.615,11.1,22.8,17.1,10.5,0.0,0.0,5.7,12.5,,0.1,0.1,0.2,.158,,0.5,0.6,1.0,0.1,https://www.basketball-reference.com/players/p/pendeje02.html
2014-15,27,SAS,NBA,PF,3,12,5.7,.000,.000,.000,0.0,27.6,13.3,21.2,0.0,0.0,0.0,3.7,,0.0,0.0,0.0,.014,,-1.5,3.5,2.0,0.0,https://www.basketball-reference.com/players/p/pendeje02.html
2015-16,28,LAC,NBA,C,2,2,68.8,1.042,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,,0.0,0.0,0.0,.768,,23.2,6.1,29.3,0.0,https://www.basketball-reference.com/players/p/pendeje02.html
2006-07,23,GSW,NBA,SG,6,15,15.2,.515,.333,.667,7.2,23.1,14.9,0.0,3.4,0.0,0.0,11.4,,0.0,0.0,0.0,.157,,0.8,1.7,2.5,0.0,https://www.basketball-reference.com/players/a/azubuke01.html
2011-12,28,DAL,NBA,SG,1,5,21.6,.500,.333,.000,22.6,0.0,12.0,0.0,10.6,0.0,25.0,36.8,,0.0,0.0,0.0,-0.038,,8.2,6.4,14.5,0.0,https://www.basketball-reference.com/players/a/azubuke01.html
2017-18,28,MIA,NBA,SF,2,3,-13.5,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,,0.0,0.0,0.0,-0.392,,-12.5,-9.0,-21.5,0.0,https://www.basketball-reference.com/players/b/babbilu01.html
2016-17,20,MEM,NBA,PG,3,12,13.1,.532,.000,2.000,10.8,32.4,21.6,23.5,0.0,0.0,0.0,7.9,,0.0,0.0,0.0,.182,,-4.4,1.1,-3.3,0.0,https://www.basketball-reference.com/players/b/baldwwa01.html
2017-18,21,POR,NBA,PG,4,19,4.7,.410,.250,.500,0.0,19.1,8.7,19.6,2.6,4.3,38.1,17.7,,-0.1,0.0,-0.1,-0.140,,-4.7,-0.1,-4.8,0.0,https://www.basketball-reference.com/players/b/baldwwa01.html
2008-09,24,DEN,NBA,PF,8,20,16.0,.333,.167,.000,11.9,12.1,12.0,7.4,10.4,0.0,0.0,13.7,,0.0,0.1,0.1,.139,,-1.5,5.8,4.2,0.0,https://www.basketball-reference.com/players/b/balkmre01.html
2003-04,22,BOS,NBA,PG,4,60,14.2,.563,.313,.250,2.0,10.9,6.7,24.2,1.7,1.2,14.5,16.3,,0.1,0.0,0.1,.070,,-0.5,1.7,1.2,0.0,https://www.basketball-reference.com/players/b/banksma01.html
2004-05,23,BOS,NBA,PG,7,106,8.2,.506,.207,.207,1.2,11.6,6.4,12.0,2.1,0.0,15.9,17.4,,-0.1,0.2,0.1,.048,,-4.4,0.1,-4.3,-0.1,https://www.basketball-reference.com/players/b/banksma01.html
2006-07,25,PHO,NBA,PG,2,7,7.4,.347,.500,1.000,0.0,0.0,0.0,17.6,0.0,0.0,0.0,18.6,,0.0,0.0,0.0,-0.008,,-4.4,-4.2,-8.5,0.0,https://www.basketball-reference.com/players/b/banksma01.html
2004-05,22,PHO,NBA,PG,12,116,8.2,.408,.286,.114,5.0,11.0,8.2,13.6,1.3,0.0,12.0,16.0,,0.0,0.0,0.0,-0.012,,-2.0,-1.6,-3.6,0.0,https://www.basketball-reference.com/players/b/barbole01.html
2005-06,23,PHO,NBA,SG,20,632,13.6,.579,.315,.265,1.0,5.0,3.0,13.1,1.2,0.5,10.6,20.4,,0.8,0.1,0.9,.069,,0.1,-0.5,-0.4,0.2,https://www.basketball-reference.com/players/b/barbole01.html
2006-07,24,PHO,NBA,SG,11,349,13.0,.497,.373,.247,2.5,9.8,6.3,10.9,1.8,0.4,11.2,25.5,,0.0,0.3,0.3,.038,,-0.7,-0.4,-1.1,0.1,https://www.basketball-reference.com/players/b/barbole01.html
2007-08,25,PHO,NBA,SG,5,143,9.5,.434,.327,.200,1.6,14.9,8.2,10.0,1.1,0.0,6.3,20.6,,-0.1,0.1,0.0,.012,,-1.6,-0.9,-2.5,0.0,https://www.basketball-reference.com/players/b/barbole01.html
2009-10,27,PHO,NBA,PG,16,250,10.5,.506,.340,.233,1.0,9.0,5.1,12.9,1.1,0.6,11.7,23.6,,0.0,0.1,0.1,.014,,-2.5,-1.4,-3.9,-0.1,https://www.basketball-reference.com/players/b/barbole01.html
2011-12,29,IND,NBA,SG,11,223,5.3,.402,.274,.164,2.6,9.8,6.2,10.9,1.2,0.4,14.2,18.9,,-0.3,0.2,-0.1,-0.026,,-4.3,-0.6,-4.9,-0.2,https://www.basketball-reference.com/players/b/barbole01.html
2014-15,32,GSW,NBA,SG,21,229,13.3,.532,.261,.250,3.9,8.9,6.4,12.8,1.3,0.3,10.9,21.5,,0.3,0.3,0.5,.113,,-0.8,-0.1,-0.9,0.1,https://www.basketball-reference.com/players/b/barbole01.html
2015-16,33,GSW,NBA,SG,23,254,18.4,.663,.318,.239,4.8,6.7,5.8,9.7,2.1,0.3,10.2,18.7,,0.7,0.2,0.9,.172,,1.7,1.6,3.3,0.3,https://www.basketball-reference.com/players/b/barbole01.html
2006-07,22,DAL,NBA,PG,2,4,-10.3,.000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,,0.0,0.0,0.0,-0.351,,-8.8,-5.7,-14.5,0.0,https://www.basketball-reference.com/players/b/bareajo01.html
2007-08,23,DAL,NBA,PG,1,5,71.7,1.000,.500,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.1,,0.1,0.0,0.1,.561,,41.3,11.5,52.8,0.1,https://www.basketball-reference.com/players/b/bareajo01.html
2008-09,24,DAL,NBA,SG,10,221,13.5,.495,.225,.183,1.7,9.1,5.6,25.6,0.7,0.0,7.3,17.8,,0.3,0.0,0.3,.062,,0.6,-1.8,-1.1,0.0,https://www.basketball-reference.com/players/b/bareajo01.html
2009-10,25,DAL,NBA,PG,6,105,8.0,.457,.270,.081,4.3,8.5,6.4,25.3,1.0,0.7,20.7,21.5,,-0.2,0.1,-0.1,-0.024,,-1.9,-1.0,-2.8,0.0,https://www.basketball-reference.com/players/b/bareajo01.html
2010-11,26,DAL,NBA,PG,21,390,16.8,.500,.291,.198,2.6,9.6,6.1,34.3,0.9,0.0,11.0,26.3,,0.6,0.2,0.8,.100,,1.4,-1.1,0.3,0.2,https://www.basketball-reference.com/players/b/bareajo01.html
2014-15,30,DAL,NBA,PG,5,154,13.7,.495,.281,.105,3.2,13.2,8.0,34.1,1.2,0.0,19.0,19.6,,0.1,0.0,0.1,.040,,0.4,-0.7,-0.2,0.1,https://www.basketball-reference.com/players/b/bareajo01.html
2015-16,31,DAL,NBA,PG,4,100,2.0,.358,.235,.059,0.0,7.3,3.5,31.9,0.0,0.0,24.0,21.2,,-0.3,-0.2,-0.5,-0.241,,-5.6,-6.3,-11.8,-0.3,https://www.basketball-reference.com/players/b/bareajo01.html
2019-20,35,DAL,NBA,PG,1,5,4.4,.647,.000,3.000,0.0,0.0,0.0,0.0,0.0,0.0,30.1,28.6,,0.0,0.0,0.0,-0.097,,-7.9,-5.9,-13.8,0.0,https://www.basketball-reference.com/players/b/bareajo01.html
2006-07,21,TOR,NBA,PF,6,181,14.1,.607,.370,.413,2.1,13.9,8.1,6.0,1.5,1.5,11.4,16.4,,0.3,0.1,0.4,.108,,0.5,0.0,0.5,0.1,https://www.basketball-reference.com/players/b/bargnan01.html
2007-08,22,TOR,NBA,PF,5,104,5.2,.401,.410,.051,1.1,6.6,3.8,3.0,2.0,2.8,4.8,18.6,,-0.2,0.0,-0.2,-0.079,,-5.3,-1.1,-6.4,-0.1,https://www.basketball-reference.com/players/b/bargnan01.html
2012-13,20,GSW,NBA,SF,12,461,13.8,.544,.321,.216,4.6,13.7,9.4,5.1,0.8,0.8,8.3,18.7,,0.7,0.3,1.0,.103,,0.5,-0.1,0.4,0.3,https://www.basketball-reference.com/players/b/barneha02.html
2013-14,21,GSW,NBA,SF,7,156,9.9,.500,.438,.333,5.0,15.8,10.3,7.6,0.3,1.6,8.3,16.4,,0.1,0.0,0.1,.033,,0.1,-0.1,0.0,0.1,https://www.basketball-reference.com/players/b/barneha02.html
2014-15,22,GSW,NBA,SF,21,681,12.2,.519,.310,.170,7.3,10.3,8.8,7.2,1.3,1.3,9.3,15.6,,0.8,0.8,1.6,.115,,0.4,0.3,0.7,0.5,https://www.basketball-reference.com/players/b/barneha02.html
2015-16,23,GSW,NBA,SF,24,743,8.6,.474,.357,.160,4.0,12.2,8.2,5.8,1.1,0.4,7.3,14.5,,0.2,0.6,0.7,.047,,-1.8,-0.7,-2.4,-0.1,https://www.basketball-reference.com/players/b/barneha02.html
2006-07,26,GSW,NBA,PF,11,330,15.4,.565,.450,.180,8.5,12.9,10.6,12.8,2.4,0.9,15.6,17.1,,0.6,0.2,0.8,.114,,1.2,0.7,1.9,0.3,https://www.basketball-reference.com/players/b/barnema02.html
2009-10,29,ORL,NBA,SF,14,326,12.6,.531,.427,.267,6.3,18.4,12.6,9.9,1.7,0.8,10.7,14.2,,0.4,0.7,1.1,.156,,0.7,1.5,2.2,0.3,https://www.basketball-reference.com/players/b/barnema02.html
2010-11,30,LAL,NBA,SF,10,131,9.7,.438,.316,.184,9.9,17.4,13.4,6.3,3.0,1.4,12.7,17.1,,0.0,0.1,0.1,.037,,-3.6,0.2,-3.5,0.0,https://www.basketball-reference.com/players/b/barnema02.html
2011-12,31,LAL,NBA,SF,11,185,4.2,.321,.525,.068,5.1,15.9,10.4,13.4,2.9,1.9,19.8,18.5,,-0.5,0.1,-0.4,-0.106,,-6.6,0.5,-6.1,-0.2,https://www.basketball-reference.com/players/b/barnema02.html
2012-13,32,LAC,NBA,SF,6,162,18.4,.678,.386,.432,5.7,17.6,11.9,3.2,1.3,0.9,8.7,17.2,,0.6,0.0,0.6,.166,,3.4,-0.3,3.1,0.2,https://www.basketball-reference.com/players/b/barnema02.html
2013-14,33,LAC,NBA,SF,13,404,9.7,.529,.561,.178,6.0,10.6,8.2,8.0,1.5,0.6,12.8,14.2,,0.2,0.2,0.4,.047,,0.0,-0.5,-0.5,0.2,https://www.basketball-reference.com/players/b/barnema02.html
2014-15,34,LAC,NBA,SF,14,409,9.7,.492,.600,.200,4.2,13.9,9.1,7.4,2.4,2.1,12.8,13.2,,0.1,0.4,0.5,.055,,-1.3,0.9,-0.4,0.2,https://www.basketball-reference.com/players/b/barnema02.html
2015-16,35,MEM,NBA,SF,4,139,7.0,.427,.391,.217,3.6,23.5,12.1,14.3,1.6,0.6,20.5,21.0,,-0.3,0.0,-0.3,-0.107,,-3.5,-0.9,-4.4,-0.1,https://www.basketball-reference.com/players/b/barnema02.html
2016-17,36,GSW,NBA,SF,12,61,0.8,.300,.533,.000,0.0,14.9,8.0,13.8,1.6,0.0,16.7,12.7,,-0.1,0.1,-0.1,-0.040,,-6.6,-0.5,-7.1,-0.1,https://www.basketball-reference.com/players/b/barnema02.html
2010-11,29,POR,NBA,C,1,0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-2.8,-1.2,-4.0,0.0,https://www.basketball-reference.com/players/b/barroea01.html
2013-14,23,POR,NBA,SG,7,81,17.4,.614,.324,.176,6.8,9.3,8.0,6.5,0.6,1.8,14.1,23.1,,0.1,0.0,0.1,.085,,4.7,1.3,6.0,0.2,https://www.basketball-reference.com/players/b/bartowi01.html
2018-19,28,DEN,NBA,SF,14,328,10.4,.434,.407,.193,4.7,16.9,10.7,11.0,0.6,2.2,8.2,21.6,,-0.2,0.2,0.0,-0.002,,-1.9,-1.2,-3.1,-0.1,https://www.basketball-reference.com/players/b/bartowi01.html
2007-08,22,DAL,NBA,C,5,133,22.1,.617,.028,.694,15.9,12.4,14.2,2.8,1.2,1.6,6.0,17.4,,0.6,0.0,0.5,.198,,4.3,-0.5,3.8,0.2,https://www.basketball-reference.com/players/b/bassbr01.html
2008-09,23,DAL,NBA,C,10,192,22.8,.638,.000,.517,8.7,17.2,13.1,6.4,1.9,1.7,5.2,19.2,,0.8,0.1,0.9,.220,,3.1,0.4,3.5,0.3,https://www.basketball-reference.com/players/b/bassbr01.html
2009-10,24,ORL,NBA,PF,7,42,17.8,.607,.000,.462,6.1,17.2,11.9,4.7,0.0,0.0,6.0,19.6,,0.1,0.1,0.2,.204,,1.5,-0.3,1.2,0.0,https://www.basketball-reference.com/players/b/bassbr01.html
2010-11,25,ORL,NBA,PF,6,139,13.2,.503,.000,.342,10.1,11.3,10.7,2.7,1.2,2.9,13.8,17.4,,0.1,0.2,0.3,.106,,-0.5,0.2,-0.2,0.1,https://www.basketball-reference.com/players/b/bassbr01.html
2011-12,26,BOS,NBA,PF,20,608,14.5,.544,.000,.366,5.3,14.9,10.3,4.4,1.3,1.3,6.9,17.6,,1.0,0.8,1.8,.144,,-0.1,0.9,0.8,0.4,https://www.basketball-reference.com/players/b/bassbr01.html
2012-13,27,BOS,NBA,PF,6,204,9.3,.562,.000,.517,5.2,17.3,11.8,6.7,0.5,0.4,12.3,10.1,,0.2,0.3,0.5,.120,,-2.2,1.3,-0.8,0.1,https://www.basketball-reference.com/players/b/bassbr01.html
2014-15,29,BOS,NBA,PF,4,86,9.0,.410,.000,.500,3.7,6.5,5.1,18.1,0.6,3.4,10.9,14.2,,0.0,0.0,0.0,-0.022,,-0.4,0.8,0.4,0.1,https://www.basketball-reference.com/players/b/bassbr01.html
2016-17,31,LAC,NBA,PF,1,4,25.5,.333,.000,.000,31.0,0.0,15.9,0.0,13.4,0.0,0.0,36.1,,0.0,0.0,0.0,.029,,4.3,1.3,5.6,0.0,https://www.basketball-reference.com/players/b/bassbr01.html
2019-20,24,DEN,NBA,SF,5,24,5.7,.255,.000,.400,15.0,14.8,14.9,5.5,0.0,0.0,0.0,11.2,,0.0,0.0,0.0,-0.031,,-2.0,-4.8,-6.8,0.0,https://www.basketball-reference.com/players/b/bateske01.html
2008-09,20,POR,NBA,SF,6,63,6.1,.667,.444,.000,1.8,4.4,3.0,2.6,0.9,2.7,25.0,9.7,,0.0,0.0,0.0,.018,,-2.0,-0.6,-2.6,0.0,https://www.basketball-reference.com/players/b/batumni01.html
2009-10,21,POR,NBA,SF,6,139,11.8,.605,.568,.216,3.4,13.9,8.4,6.4,0.8,0.0,9.0,15.4,,0.2,-0.1,0.2,.052,,0.6,-1.0,-0.4,0.1,https://www.basketball-reference.com/players/b/batumni01.html
2010-11,22,POR,NBA,SF,6,151,10.3,.503,.565,.087,0.8,7.2,4.1,9.4,1.9,3.0,12.8,18.5,,0.0,0.0,0.0,-0.003,,-0.6,0.8,0.2,0.1,https://www.basketball-reference.com/players/b/batumni01.html
2013-14,25,POR,NBA,SF,11,459,14.5,.562,.423,.106,2.4,17.3,9.9,18.3,1.5,0.8,15.9,16.9,,0.4,0.2,0.7,.070,,2.5,0.8,3.3,0.6,https://www.basketball-reference.com/players/b/batumni01.html
2014-15,26,POR,NBA,SF,5,209,11.1,.469,.557,.186,3.1,19.4,11.1,21.4,0.2,0.3,13.7,19.2,,0.0,0.1,0.1,.021,,0.4,-0.6,-0.2,0.1,https://www.basketball-reference.com/players/b/batumni01.html
2015-16,27,CHO,NBA,SF,5,144,12.1,.530,.489,.444,1.5,13.6,7.1,12.7,0.7,0.0,12.9,20.4,,0.0,0.1,0.1,.031,,-0.1,-2.3,-2.4,0.0,https://www.basketball-reference.com/players/b/batumni01.html
2008-09,20,POR,NBA,PG,2,11,9.5,.410,.167,.500,0.0,12.5,5.7,0.0,0.0,7.8,12.0,38.4,,-0.1,0.0,0.0,-0.193,,-0.3,-2.8,-3.1,0.0,https://www.basketball-reference.com/players/b/bayleje01.html
2009-10,21,POR,NBA,SG,6,166,15.4,.536,.231,.369,2.8,9.3,5.9,26.7,0.7,0.0,9.6,24.1,,0.3,-0.1,0.2,.056,,0.9,-1.3,-0.3,0.1,https://www.basketball-reference.com/players/b/bayleje01.html
2012-13,24,MEM,NBA,PG,15,320,11.5,.468,.431,.190,0.4,11.5,5.6,18.4,1.2,1.3,9.7,24.0,,0.0,0.3,0.3,.040,,-0.8,0.1,-0.7,0.1,https://www.basketball-reference.com/players/b/bayleje01.html
2014-15,26,MIL,NBA,PG,6,120,12.2,.459,.200,.486,3.3,10.6,6.6,25.5,0.9,1.5,8.6,17.4,,0.1,0.1,0.2,.060,,-1.4,0.2,-1.2,0.0,https://www.basketball-reference.com/players/b/bayleje01.html
2017-18,29,PHI,NBA,SG,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.013,,-4.7,-3.4,-8.1,0.0,https://www.basketball-reference.com/players/b/bayleje01.html
2012-13,26,SAS,NBA,C,4,23,10.6,.571,.000,.000,10.3,14.5,12.5,0.0,0.0,0.0,12.5,16.5,,0.0,0.0,0.0,.090,,-5.0,-2.5,-7.5,0.0,https://www.basketball-reference.com/players/b/baynear01.html
2013-14,27,SAS,NBA,C,14,101,11.5,.563,.042,.417,14.3,21.5,18.0,0.0,1.5,0.0,19.8,16.3,,0.1,0.2,0.2,.108,,-3.3,-0.2,-3.5,0.0,https://www.basketball-reference.com/players/b/baynear01.html
2014-15,28,SAS,NBA,C,4,40,1.3,.398,.000,.300,7.8,19.3,13.3,3.5,0.0,0.0,20.9,16.1,,-0.1,0.0,0.0,-0.056,,-8.6,-1.1,-9.7,-0.1,https://www.basketball-reference.com/players/b/baynear01.html
2015-16,29,DET,NBA,C,4,44,5.9,.484,.000,.333,8.6,13.4,11.1,6.9,0.0,0.0,22.5,15.2,,0.0,0.0,-0.1,-0.081,,-4.7,-2.8,-7.4,-0.1,https://www.basketball-reference.com/players/b/baynear01.html
2017-18,31,BOS,NBA,C,19,389,15.6,.588,.258,.202,13.0,22.0,17.4,7.7,0.5,2.5,7.6,12.4,,0.9,0.5,1.4,.174,,0.0,0.6,0.7,0.3,https://www.basketball-reference.com/players/b/baynear01.html
2018-19,32,BOS,NBA,C,9,115,6.7,.638,.429,.143,5.6,16.1,11.1,3.9,1.3,2.4,25.2,7.6,,0.0,0.2,0.2,.100,,-4.4,2.1,-2.3,0.0,https://www.basketball-reference.com/players/b/baynear01.html
2012-13,23,GSW,NBA,SG,9,16,-13.7,.102,.125,.500,7.4,26.7,17.5,17.1,3.2,0.0,17.0,32.8,,-0.2,0.0,-0.2,-0.514,,-19.6,-4.8,-24.4,-0.1,https://www.basketball-reference.com/players/b/bazemke01.html
2014-15,25,ATL,NBA,SG,16,303,10.5,.514,.394,.437,1.1,17.7,9.4,6.5,1.9,2.4,11.5,14.4,,0.0,0.4,0.5,.072,,-2.7,1.5,-1.2,0.1,https://www.basketball-reference.com/players/b/bazemke01.html
2015-16,26,ATL,NBA,SF,10,325,11.9,.455,.504,.182,2.8,18.3,10.9,9.4,2.2,1.7,7.1,19.4,,-0.1,0.5,0.3,.049,,-1.0,0.7,-0.3,0.1,https://www.basketball-reference.com/players/b/bazemke01.html
2016-17,27,ATL,NBA,SF,6,150,9.4,.499,.453,.264,3.0,14.3,8.6,20.8,1.3,2.7,21.3,21.2,,-0.2,0.2,0.0,.007,,-2.6,1.5,-1.1,0.0,https://www.basketball-reference.com/players/b/bazemke01.html
2019-20,19,OKC,NBA,PF,7,126,14.3,.650,.710,.323,1.7,36.0,19.5,7.3,0.0,2.9,14.5,14.2,,0.2,0.2,0.3,.133,,2.7,3.0,5.7,0.2,https://www.basketball-reference.com/players/b/bazleda01.html
2013-14,20,WAS,NBA,SG,11,458,17.0,.531,.299,.277,3.8,10.2,7.0,19.9,2.1,1.2,10.4,22.9,,0.6,0.8,1.4,.152,,3.3,1.4,4.7,0.8,https://www.basketball-reference.com/players/b/bealbr01.html
2014-15,21,WAS,NBA,SG,10,418,17.9,.518,.315,.295,3.8,10.3,7.1,19.1,1.9,1.3,10.3,26.7,,0.7,0.6,1.2,.140,,1.7,1.3,3.0,0.5,https://www.basketball-reference.com/players/b/bealbr01.html
