Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player_link
2015-16,23,LAC,NBA,SG,6,2,144,9.2,21.7,.426,1.4,6.0,.235,7.8,15.7,.500,2.1,3.2,.667,1.4,4.3,5.7,5.7,1.1,0.0,2.5,4.3,22.1,,99,109,https://www.basketball-reference.com/players/r/riverau01.html
2016-17,24,LAC,NBA,SG,3,2,90,5.3,15.4,.346,2.4,7.7,.308,3.0,7.7,.385,1.2,1.2,1.000,0.6,4.2,4.7,1.2,0.6,0.6,3.0,3.6,14.2,,80,113,https://www.basketball-reference.com/players/r/riverau01.html
2018-19,26,HOU,NBA,SG,10,0,215,6.2,14.3,.435,3.7,8.1,.457,2.5,6.2,.407,0.9,1.4,.667,0.5,4.4,4.8,2.3,1.2,0.2,1.8,7.1,17.0,,110,112,https://www.basketball-reference.com/players/r/riverau01.html
2019-20,27,HOU,NBA,SG,12,0,211,4.4,14.1,.311,2.1,8.1,.257,2.3,6.0,.385,2.3,3.0,.769,0.5,6.5,6.9,3.7,1.6,0.2,1.8,5.1,13.2,,88,109,https://www.basketball-reference.com/players/r/riverau01.html
2013-14,22,OKC,NBA,SG,2,0,9,0.0,17.3,.000,0.0,0.0,,0.0,17.3,.000,0.0,0.0,,0.0,11.6,11.6,0.0,0.0,0.0,0.0,0.0,0.0,,0,111,https://www.basketball-reference.com/players/r/roberan03.html
2015-16,24,OKC,NBA,SG,18,18,471,4.3,9.2,.465,1.3,4.0,.324,3.0,5.2,.571,0.9,2.1,.400,2.7,8.1,10.8,1.5,2.5,2.0,1.2,4.8,10.7,,112,103,https://www.basketball-reference.com/players/r/roberan03.html
2016-17,25,OKC,NBA,SF,5,5,185,6.3,12.1,.522,1.8,4.5,.412,4.5,7.6,.586,0.8,5.5,.143,4.7,3.4,8.2,2.4,3.2,4.5,1.8,3.9,15.3,,108,110,https://www.basketball-reference.com/players/r/roberan03.html
2019-20,28,OKC,NBA,SF,1,0,3,0.0,16.0,.000,0.0,16.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,0,116,https://www.basketball-reference.com/players/r/roberan03.html
2008-09,25,CHI,NBA,PG,1,0,4,38.9,51.8,.750,25.9,25.9,1.000,13.0,25.9,.500,0.0,0.0,,13.0,0.0,13.0,0.0,25.9,0.0,13.0,0.0,103.7,,168,63,https://www.basketball-reference.com/players/r/roberan02.html
2015-16,30,POR,NBA,PG,10,0,36,2.8,12.5,.222,0.0,5.5,.000,2.8,6.9,.400,5.5,8.3,.667,1.4,0.0,1.4,4.2,0.0,0.0,1.4,6.9,11.1,,86,119,https://www.basketball-reference.com/players/r/roberbr01.html
2006-07,26,NJN,NBA,SF,1,0,6,0.0,9.0,.000,0.0,0.0,,0.0,9.0,.000,0.0,0.0,,0.0,9.0,9.0,18.0,9.0,0.0,9.0,18.0,0.0,,47,82,https://www.basketball-reference.com/players/r/robinbe01.html
2019-20,25,MIA,NBA,SG,21,21,600,6.3,14.7,.426,5.2,13.0,.397,1.1,1.7,.650,2.8,3.2,.868,0.4,4.4,4.8,3.2,1.2,0.5,1.3,5.4,20.4,,121,114,https://www.basketball-reference.com/players/r/robindu01.html
2015-16,22,IND,NBA,SF,4,0,10,16.2,21.6,.750,0.0,0.0,,16.2,21.6,.750,5.4,5.4,1.000,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,37.8,,155,111,https://www.basketball-reference.com/players/r/robingl02.html
2016-17,23,IND,NBA,SF,3,0,31,9.8,9.8,1.000,3.3,3.3,1.000,6.5,6.5,1.000,1.6,3.3,.500,0.0,4.9,4.9,1.6,0.0,0.0,0.0,3.3,24.5,,214,125,https://www.basketball-reference.com/players/r/robingl02.html
2017-18,24,IND,NBA,SF,2,0,6,8.8,8.8,1.000,0.0,0.0,,8.8,8.8,1.000,0.0,0.0,,0.0,8.8,8.8,0.0,0.0,0.0,0.0,0.0,17.6,,200,109,https://www.basketball-reference.com/players/r/robingl02.html
2018-19,25,DET,NBA,SF,3,0,36,5.3,19.7,.267,1.3,10.5,.125,3.9,9.2,.429,5.3,5.3,1.000,2.6,6.6,9.2,2.6,2.6,0.0,1.3,6.6,17.1,,87,118,https://www.basketball-reference.com/players/r/robingl02.html
2018-19,21,LAC,NBA,SG,5,0,46,5.1,14.2,.357,3.0,6.1,.500,2.0,8.1,.250,5.1,5.1,1.000,2.0,4.1,6.1,7.1,2.0,0.0,1.0,4.1,18.3,,127,122,https://www.basketball-reference.com/players/r/robinje01.html
2009-10,25,BOS,NBA,PG,17,0,128,10.1,26.9,.375,4.6,13.9,.333,5.5,13.0,.419,5.0,6.3,.800,1.7,4.2,5.9,7.6,2.5,0.4,2.9,6.7,29.8,,105,102,https://www.basketball-reference.com/players/r/robinna01.html
2010-11,26,OKC,NBA,PG,3,0,12,8.8,30.8,.286,8.8,26.4,.333,0.0,4.4,.000,8.8,8.8,1.000,0.0,0.0,0.0,4.4,0.0,0.0,0.0,4.4,35.2,,123,117,https://www.basketball-reference.com/players/r/robinna01.html
2012-13,28,CHI,NBA,PG,12,8,404,9.7,22.2,.436,3.0,8.8,.338,6.7,13.3,.500,4.2,5.6,.756,0.8,3.5,4.4,7.2,1.6,0.3,4.4,5.2,26.5,,104,112,https://www.basketball-reference.com/players/r/robinna01.html
2013-14,22,POR,NBA,PF,11,0,122,5.4,12.9,.419,0.0,0.0,,5.4,12.9,.419,2.5,2.9,.857,4.2,7.5,11.6,2.5,2.1,2.1,2.1,9.6,13.3,,103,110,https://www.basketball-reference.com/players/r/robinth01.html
2008-09,22,POR,NBA,PG,5,0,27,4.2,12.7,.333,0.0,0.0,,4.2,12.7,.333,0.0,0.0,,2.1,4.2,6.4,14.8,0.0,2.1,4.2,10.6,8.5,,89,114,https://www.basketball-reference.com/players/r/rodrise01.html
2007-08,21,BOS,NBA,PG,26,26,831,7.2,17.7,.407,0.3,1.3,.250,6.9,16.3,.420,3.2,4.6,.691,2.6,4.6,7.2,11.6,3.0,0.5,3.2,5.0,17.9,,106,103,https://www.basketball-reference.com/players/r/rondora01.html
2008-09,22,BOS,NBA,PG,14,14,577,8.5,20.3,.417,0.5,2.2,.250,7.9,18.1,.437,4.0,6.1,.657,2.9,9.5,12.4,12.5,3.2,0.3,3.5,4.3,21.5,,106,102,https://www.basketball-reference.com/players/r/rondora01.html
2009-10,23,BOS,NBA,PG,24,24,975,8.3,18.0,.463,0.5,1.3,.375,7.8,16.7,.470,3.8,6.3,.596,2.1,5.3,7.4,12.3,2.5,0.2,4.0,3.1,20.9,,106,102,https://www.basketball-reference.com/players/r/rondora01.html
2010-11,24,BOS,NBA,PG,9,9,345,8.0,16.7,.477,0.0,0.5,.000,8.0,16.2,.490,3.7,5.9,.632,1.7,5.9,7.7,13.4,1.6,0.0,5.2,2.5,19.7,,105,106,https://www.basketball-reference.com/players/r/rondora01.html
2011-12,25,BOS,NBA,PG,19,19,810,9.5,20.3,.468,0.5,2.0,.267,9.0,18.3,.491,2.6,3.8,.696,2.4,6.3,8.6,15.3,3.0,0.1,4.9,2.7,22.2,,105,99,https://www.basketball-reference.com/players/r/rondora01.html
2014-15,28,DAL,NBA,PG,2,2,37,11.5,25.5,.450,1.3,2.5,.500,10.2,22.9,.444,0.0,0.0,,1.3,1.3,2.5,7.6,0.0,0.0,2.5,7.6,24.2,,103,119,https://www.basketball-reference.com/players/r/rondora01.html
2016-17,30,CHI,NBA,PG,2,2,67,8.6,20.2,.423,0.0,4.7,.000,8.6,15.6,.550,0.8,1.6,.500,5.4,7.8,13.2,15.6,5.4,0.8,3.1,4.7,17.9,,110,103,https://www.basketball-reference.com/players/r/rondora01.html
2017-18,31,NOP,NBA,PG,9,9,302,5.9,14.2,.413,1.2,2.9,.421,4.6,11.3,.411,1.4,2.2,.643,1.4,9.1,10.5,17.0,2.0,0.3,5.1,3.1,14.4,,103,107,https://www.basketball-reference.com/players/r/rondora01.html
2019-20,33,LAL,NBA,PG,16,0,395,6.9,15.1,.455,2.5,6.2,.400,4.4,8.9,.493,1.6,2.4,.684,1.6,7.0,8.6,13.1,2.7,0.2,4.2,4.5,17.9,,115,108,https://www.basketball-reference.com/players/r/rondora01.html
2008-09,20,CHI,NBA,PG,7,7,313,9.8,19.9,.492,0.0,0.7,.000,9.8,19.2,.509,3.3,4.1,.800,2.0,5.3,7.3,7.5,0.7,0.8,5.8,4.1,22.9,,97,114,https://www.basketball-reference.com/players/r/rosede01.html
2009-10,21,CHI,NBA,PG,5,5,212,14.0,30.6,.456,0.5,1.5,.333,13.5,29.2,.462,4.4,5.4,.818,1.0,3.2,4.2,8.8,1.0,0.0,3.2,2.0,32.8,,104,118,https://www.basketball-reference.com/players/r/rosede01.html
2010-11,22,CHI,NBA,PG,16,16,649,12.7,32.0,.396,2.1,8.6,.248,10.6,23.4,.451,9.4,11.4,.828,1.7,4.2,5.9,10.5,1.9,0.9,5.0,2.8,36.9,,107,103,https://www.basketball-reference.com/players/r/rosede01.html
2011-12,23,CHI,NBA,PG,1,1,37,13.3,33.9,.391,4.4,8.8,.500,8.8,25.0,.353,2.9,2.9,1.000,4.4,8.8,13.3,13.3,1.5,1.5,7.4,1.5,33.9,,96,97,https://www.basketball-reference.com/players/r/rosede01.html
2014-15,26,CHI,NBA,PG,12,12,454,10.9,27.5,.396,2.7,7.7,.348,8.2,19.8,.414,4.1,4.6,.897,1.5,5.3,6.8,9.1,1.6,0.7,4.4,2.6,28.5,,100,103,https://www.basketball-reference.com/players/r/rosede01.html
2017-18,29,MIN,NBA,PG,5,0,119,12.3,24.2,.509,3.0,4.2,.700,9.3,20.0,.468,2.5,3.0,.857,0.4,3.4,3.8,5.5,0.8,0.0,3.4,3.8,30.2,,109,120,https://www.basketball-reference.com/players/r/rosede01.html
2005-06,24,LAC,NBA,SF,12,10,294,6.8,12.8,.534,0.0,0.0,,6.8,12.8,.534,2.5,2.8,.875,1.4,4.2,5.6,1.6,1.2,1.4,1.6,6.3,16.1,,114,109,https://www.basketball-reference.com/players/r/rossqu01.html
2013-14,22,TOR,NBA,SG,7,7,158,4.8,16.1,.298,1.4,8.2,.167,3.4,7.9,.435,1.0,1.7,.600,0.3,4.4,4.8,0.7,2.1,1.0,2.7,6.5,12.0,,68,109,https://www.basketball-reference.com/players/r/rosste01.html
2014-15,23,TOR,NBA,SF,4,4,107,5.2,13.8,.379,2.8,8.5,.333,2.4,5.2,.455,0.0,0.0,,0.0,2.8,2.8,1.9,1.4,1.9,0.9,4.7,13.3,,94,115,https://www.basketball-reference.com/players/r/rosste01.html
2015-16,24,TOR,NBA,SF,20,0,335,7.4,19.1,.387,3.4,10.3,.328,4.0,8.8,.455,2.1,3.2,.650,0.6,4.5,5.1,1.8,2.1,0.8,2.6,4.5,20.2,,95,108,https://www.basketball-reference.com/players/r/rosste01.html
2018-19,27,ORL,NBA,SG,5,0,146,6.9,18.6,.370,4.1,12.0,.343,2.7,6.5,.421,4.8,5.8,.824,0.3,5.8,6.2,2.4,2.1,0.7,3.4,3.4,22.7,,96,111,https://www.basketball-reference.com/players/r/rosste01.html
2019-20,28,ORL,NBA,SG,5,0,135,10.2,21.8,.469,3.4,10.2,.333,6.8,11.6,.588,4.1,4.8,.857,0.3,7.2,7.5,1.7,1.4,0.3,2.7,4.8,27.9,,102,111,https://www.basketball-reference.com/players/r/rosste01.html
2008-09,24,POR,NBA,SG,6,6,238,13.5,29.3,.459,1.9,4.1,.471,11.5,25.2,.457,9.6,11.1,.870,1.4,5.5,7.0,4.1,1.9,1.7,3.1,3.6,38.5,,113,110,https://www.basketball-reference.com/players/r/roybr01.html
2009-10,25,POR,NBA,SG,3,1,83,6.6,21.8,.303,1.3,7.9,.167,5.3,13.9,.381,4.6,6.0,.778,1.3,3.3,4.6,3.3,0.0,0.0,2.0,4.6,19.2,,87,124,https://www.basketball-reference.com/players/r/roybr01.html
2010-11,26,POR,NBA,SG,6,0,138,9.2,18.4,.500,1.7,5.9,.286,7.5,12.6,.600,3.4,5.5,.615,0.8,4.6,5.5,7.1,0.4,0.0,1.7,5.5,23.5,,118,117,https://www.basketball-reference.com/players/r/roybr01.html
2015-16,21,BOS,NBA,PG,5,0,99,4.4,11.3,.391,2.0,5.4,.364,2.5,5.9,.417,1.0,1.0,1.000,1.5,6.9,8.4,3.0,0.5,1.5,1.0,2.5,11.8,,105,103,https://www.basketball-reference.com/players/r/roziete01.html
2016-17,22,BOS,NBA,PG,17,0,277,6.1,15.1,.402,2.6,7.0,.368,3.5,8.1,.432,3.0,3.7,.800,2.2,5.9,8.1,5.9,2.0,0.7,1.8,3.7,17.7,,113,114,https://www.basketball-reference.com/players/r/roziete01.html
2017-18,23,BOS,NBA,PG,19,19,696,8.0,19.7,.406,3.8,10.9,.347,4.2,8.8,.479,3.4,4.1,.821,0.6,6.8,7.4,8.1,1.8,0.4,1.6,2.8,23.2,,115,107,https://www.basketball-reference.com/players/r/roziete01.html
2018-19,24,BOS,NBA,PG,9,0,162,5.6,17.5,.322,2.4,10.1,.235,3.3,7.4,.440,3.6,4.7,.750,1.2,10.4,11.6,5.0,1.2,0.6,3.0,4.4,17.2,,89,103,https://www.basketball-reference.com/players/r/roziete01.html
2017-18,27,UTA,NBA,PG,6,6,181,7.6,21.4,.354,2.7,8.7,.313,4.9,12.7,.383,4.9,6.2,.783,1.4,10.6,11.9,11.4,2.2,0.8,4.9,3.5,22.8,,99,104,https://www.basketball-reference.com/players/r/rubiori01.html
2018-19,28,UTA,NBA,PG,5,5,168,8.1,19.1,.424,1.2,5.8,.200,7.0,13.3,.522,4.9,5.8,.850,0.9,3.8,4.6,12.5,3.5,0.3,4.3,4.1,22.3,,106,108,https://www.basketball-reference.com/players/r/rubiori01.html
2010-11,25,IND,NBA,SG,5,0,55,5.8,12.6,.462,2.9,3.9,.750,2.9,8.7,.333,1.0,1.9,.500,0.0,6.8,6.8,2.9,1.0,1.0,1.0,4.8,15.5,,118,110,https://www.basketball-reference.com/players/r/rushbr01.html
2014-15,29,GSW,NBA,SG,3,0,7,7.3,43.9,.167,7.3,14.6,.500,0.0,29.3,.000,0.0,0.0,,7.3,14.6,22.0,0.0,0.0,0.0,0.0,14.6,22.0,,67,100,https://www.basketball-reference.com/players/r/rushbr01.html
2015-16,30,GSW,NBA,SG,14,0,110,4.0,9.0,.450,1.8,5.4,.333,2.2,3.6,.625,0.4,0.9,.500,0.0,10.3,10.3,1.3,0.9,0.9,0.9,4.0,10.3,,105,105,https://www.basketball-reference.com/players/r/rushbr01.html
2018-19,22,BRK,NBA,PG,5,5,148,11.5,32.0,.359,3.7,11.5,.324,7.8,20.5,.379,3.4,4.0,.846,0.6,5.0,5.6,5.6,2.2,0.3,4.3,3.7,30.1,,89,117,https://www.basketball-reference.com/players/r/russeda01.html
2016-17,20,OKC,NBA,PF,2,0,6,0.0,24.3,.000,0.0,8.1,.000,0.0,16.2,.000,32.5,32.5,1.000,0.0,16.2,16.2,0.0,8.1,8.1,0.0,32.5,32.5,,101,85,https://www.basketball-reference.com/players/s/sabondo01.html
2017-18,21,IND,NBA,C,7,0,166,11.5,19.8,.581,0.3,2.2,.143,11.2,17.5,.636,4.5,5.7,.778,4.5,5.7,10.2,1.6,0.3,0.6,2.2,7.0,27.7,,122,109,https://www.basketball-reference.com/players/s/sabondo01.html
2018-19,22,IND,NBA,C,4,0,96,6.3,15.2,.414,0.5,2.1,.250,5.8,13.1,.440,4.7,7.3,.643,3.7,11.5,15.2,8.4,1.6,0.5,2.6,6.3,17.8,,106,103,https://www.basketball-reference.com/players/s/sabondo01.html
2012-13,23,LAL,NBA,C,2,0,4,0.0,13.0,.000,0.0,0.0,,0.0,13.0,.000,0.0,0.0,,0.0,26.1,26.1,0.0,13.0,0.0,0.0,0.0,0.0,,0,80,https://www.basketball-reference.com/players/s/sacrero01.html
2019-20,26,IND,NBA,PF,4,0,50,9.9,15.9,.625,0.0,0.0,,9.9,15.9,.625,0.0,0.0,,1.0,11.9,12.9,4.0,2.0,0.0,2.0,9.9,19.9,,114,113,https://www.basketball-reference.com/players/s/sampsja02.html
2012-13,24,MIL,NBA,C,4,4,113,8.9,15.5,.576,0.0,0.0,,8.9,15.5,.576,2.3,5.2,.455,5.2,10.3,15.5,2.3,1.4,2.3,5.6,8.4,20.1,,93,107,https://www.basketball-reference.com/players/s/sandela01.html
2017-18,23,PHI,NBA,PF,10,10,329,8.8,20.9,.421,3.0,7.8,.385,5.8,13.2,.443,5.1,6.0,.850,4.8,6.1,10.9,5.2,1.5,0.6,2.2,4.2,25.7,,119,108,https://www.basketball-reference.com/players/s/saricda01.html
2016-17,25,WAS,NBA,SG,10,0,36,4.1,8.3,.500,0.0,0.0,,4.1,8.3,.500,2.8,6.9,.400,1.4,5.5,6.9,8.3,1.4,0.0,2.8,5.5,11.0,,104,114,https://www.basketball-reference.com/players/s/satorto01.html
2017-18,26,WAS,NBA,SG,6,0,60,1.6,10.7,.154,0.0,2.5,.000,1.6,8.2,.200,2.5,3.3,.750,4.1,3.3,7.4,2.5,0.0,0.0,2.5,3.3,5.8,,68,119,https://www.basketball-reference.com/players/s/satorto01.html
2005-06,23,CHI,NBA,C,3,0,17,6.0,6.0,1.000,0.0,0.0,,6.0,6.0,1.000,9.0,12.0,.750,9.0,12.0,20.9,0.0,0.0,0.0,3.0,6.0,20.9,,157,107,https://www.basketball-reference.com/players/s/schenlu01.html
2013-14,20,ATL,NBA,PG,2,0,7,15.1,15.1,1.000,7.6,7.6,1.000,7.6,7.6,1.000,0.0,0.0,,0.0,15.1,15.1,0.0,0.0,0.0,0.0,7.6,37.8,,250,102,https://www.basketball-reference.com/players/s/schrode01.html
2014-15,21,ATL,NBA,PG,16,0,290,9.9,25.7,.386,1.4,6.0,.235,8.5,19.6,.432,4.2,5.0,.857,0.9,4.2,5.1,11.0,1.6,0.0,4.8,5.0,25.5,,94,107,https://www.basketball-reference.com/players/s/schrode01.html
2015-16,22,ATL,NBA,PG,10,0,191,12.3,27.3,.452,3.2,9.2,.343,9.2,18.1,.507,2.9,3.4,.846,1.6,3.4,5.0,9.5,1.1,0.3,5.5,6.3,30.7,,100,110,https://www.basketball-reference.com/players/s/schrode01.html
2016-17,23,ATL,NBA,PG,6,6,211,11.6,25.4,.455,3.9,9.3,.425,7.6,16.2,.471,7.2,8.6,.838,0.9,2.3,3.2,10.6,1.4,0.0,2.3,4.4,34.2,,126,112,https://www.basketball-reference.com/players/s/schrode01.html
2018-19,25,OKC,NBA,PG,5,0,151,8.0,17.5,.455,1.9,6.4,.300,6.0,11.1,.543,4.1,5.7,.722,0.6,4.5,5.1,5.4,1.3,0.0,1.9,3.5,22.0,,112,114,https://www.basketball-reference.com/players/s/schrode01.html
2019-20,26,OKC,NBA,SG,7,0,227,9.3,23.0,.404,2.7,9.5,.289,6.6,13.5,.484,4.2,5.3,.800,0.4,5.1,5.5,5.3,0.8,0.2,3.6,3.2,25.6,,98,112,https://www.basketball-reference.com/players/s/schrode01.html
2007-08,27,HOU,NBA,PF,6,6,220,7.7,17.2,.448,0.0,0.3,.000,7.7,17.0,.455,6.2,9.0,.686,6.2,8.2,14.4,2.1,1.0,0.3,3.1,7.7,21.6,,106,108,https://www.basketball-reference.com/players/s/scolalu01.html
2008-09,28,HOU,NBA,PF,13,13,424,10.0,20.2,.494,0.0,0.0,,10.0,20.2,.494,4.3,6.3,.673,3.6,10.5,14.1,3.0,0.9,0.4,2.9,5.8,24.2,,106,106,https://www.basketball-reference.com/players/s/scolalu01.html
2013-14,33,IND,NBA,PF,18,0,243,10.7,23.5,.457,0.2,0.7,.333,10.5,22.8,.461,2.9,4.9,.591,2.5,6.9,9.4,2.0,1.3,0.7,1.6,6.5,24.6,,98,106,https://www.basketball-reference.com/players/s/scolalu01.html
2015-16,35,TOR,NBA,PF,11,9,140,3.1,11.9,.258,1.5,8.1,.190,1.5,3.8,.400,3.1,4.2,.727,0.8,6.1,6.9,2.7,1.2,0.0,1.9,8.4,10.7,,84,110,https://www.basketball-reference.com/players/s/scolalu01.html
2012-13,24,ATL,NBA,PF,4,0,20,13.2,26.3,.500,0.0,2.6,.000,13.2,23.7,.556,7.9,10.5,.750,2.6,15.8,18.4,2.6,0.0,0.0,0.0,5.3,34.2,,117,101,https://www.basketball-reference.com/players/s/scottmi01.html
2013-14,25,ATL,NBA,PF,7,0,146,8.3,22.8,.365,3.6,11.2,.323,4.7,11.6,.406,3.6,5.1,.714,1.1,5.4,6.5,1.1,0.4,0.0,0.7,4.0,23.9,,99,108,https://www.basketball-reference.com/players/s/scottmi01.html
2014-15,26,ATL,NBA,PF,11,0,172,6.3,16.4,.382,1.2,7.8,.154,5.1,8.7,.586,1.2,1.2,1.000,4.8,9.0,13.7,1.5,1.5,0.0,2.1,4.8,14.9,,93,104,https://www.basketball-reference.com/players/s/scottmi01.html
2015-16,27,ATL,NBA,PF,10,0,161,7.8,12.5,.625,2.5,5.0,.500,5.3,7.5,.708,2.2,2.5,.875,1.6,8.4,10.0,1.6,0.9,0.9,2.5,6.2,20.2,,124,106,https://www.basketball-reference.com/players/s/scottmi01.html
2017-18,29,WAS,NBA,PF,6,0,126,10.2,16.1,.634,2.7,4.3,.636,7.4,11.8,.633,2.4,2.4,1.000,2.4,5.9,8.2,1.6,0.8,0.4,2.0,3.9,25.5,,134,116,https://www.basketball-reference.com/players/s/scottmi01.html
2018-19,30,PHI,NBA,PF,10,0,193,5.3,11.8,.447,3.0,8.5,.353,2.3,3.3,.692,0.5,0.5,1.000,1.0,7.5,8.5,1.3,0.8,0.0,1.8,5.5,14.1,,107,110,https://www.basketball-reference.com/players/s/scottmi01.html
2019-20,31,PHI,NBA,PF,4,0,20,2.5,12.6,.200,0.0,5.0,.000,2.5,7.6,.333,10.1,10.1,1.000,5.0,15.1,20.2,2.5,0.0,0.0,0.0,5.0,15.1,,120,117,https://www.basketball-reference.com/players/s/scottmi01.html
2006-07,22,CHI,NBA,SG,9,0,99,5.4,14.1,.385,1.6,4.3,.375,3.8,9.8,.389,3.8,6.5,.583,2.2,7.1,9.2,3.8,1.1,0.0,3.8,6.0,16.3,,92,104,https://www.basketball-reference.com/players/s/sefolth01.html
2009-10,25,OKC,NBA,SG,6,6,127,3.3,11.3,.296,1.3,5.4,.231,2.1,5.8,.357,3.3,3.8,.889,1.3,6.3,7.5,2.9,2.1,2.5,0.8,6.3,11.3,,101,103,https://www.basketball-reference.com/players/s/sefolth01.html
2010-11,26,OKC,NBA,SG,17,17,344,4.8,10.3,.463,0.6,4.0,.154,4.1,6.3,.659,2.0,2.0,1.000,1.8,6.3,8.1,1.8,2.5,0.8,2.3,3.7,12.1,,105,107,https://www.basketball-reference.com/players/s/sefolth01.html
2011-12,27,OKC,NBA,SG,20,20,446,4.9,12.1,.402,1.9,5.8,.327,3.0,6.3,.472,1.0,1.1,.889,1.3,5.0,6.3,3.1,3.6,1.1,1.3,5.2,12.6,,106,106,https://www.basketball-reference.com/players/s/sefolth01.html
2012-13,28,OKC,NBA,SG,11,11,300,3.6,10.5,.344,2.1,6.6,.316,1.6,4.0,.391,1.6,1.9,.818,2.2,6.2,8.5,4.0,2.1,0.9,1.4,4.5,10.9,,107,104,https://www.basketball-reference.com/players/s/sefolth01.html
2013-14,29,OKC,NBA,SG,15,13,236,5.1,12.1,.418,1.3,5.1,.261,3.7,7.1,.531,0.9,1.1,.800,1.5,5.3,6.8,2.2,2.2,0.0,1.5,2.2,12.3,,101,110,https://www.basketball-reference.com/players/s/sefolth01.html
2015-16,31,ATL,NBA,SF,10,2,203,5.4,11.4,.478,1.7,4.7,.368,3.7,6.7,.556,2.0,3.7,.533,2.0,8.2,10.1,4.2,2.5,1.5,2.5,4.2,14.6,,107,102,https://www.basketball-reference.com/players/s/sefolth01.html
2016-17,32,ATL,NBA,SF,4,0,9,0.0,5.4,.000,0.0,0.0,,0.0,5.4,.000,5.4,21.7,.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,,41,116,https://www.basketball-reference.com/players/s/sefolth01.html
2018-19,34,UTA,NBA,SF,4,0,42,2.3,16.2,.143,1.2,9.3,.125,1.2,7.0,.167,0.0,0.0,,1.2,8.1,9.3,2.3,0.0,0.0,1.2,3.5,5.8,,48,114,https://www.basketball-reference.com/players/s/sefolth01.html
2011-12,20,MEM,NBA,PG,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/s/selbyjo01.html
2016-17,22,MEM,NBA,SG,6,2,106,4.7,13.7,.346,1.1,5.8,.182,3.7,7.9,.467,1.6,2.1,.750,1.6,3.2,4.7,3.7,0.5,0.5,1.1,4.2,12.1,,95,124,https://www.basketball-reference.com/players/s/seldewa01.html
2013-14,24,WAS,NBA,C,4,0,6,0.0,27.3,.000,0.0,0.0,,0.0,27.3,.000,0.0,0.0,,9.1,9.1,18.2,0.0,0.0,0.0,9.1,9.1,0.0,,17,105,https://www.basketball-reference.com/players/s/serapke01.html
2014-15,25,WAS,NBA,C,6,0,72,10.6,21.8,.484,0.0,0.0,,10.6,21.8,.484,2.1,4.2,.500,2.1,11.3,13.4,1.4,1.4,0.7,2.8,7.0,23.3,,93,100,https://www.basketball-reference.com/players/s/serapke01.html
2016-17,27,IND,NBA,PF,4,0,59,10.3,22.3,.462,0.0,0.0,,10.3,22.3,.462,4.3,6.0,.714,6.9,5.1,12.0,3.4,0.0,1.7,3.4,8.6,24.9,,107,122,https://www.basketball-reference.com/players/s/serapke01.html
2011-12,25,LAL,NBA,PG,12,12,380,6.1,16.1,.377,0.6,3.5,.160,5.5,12.6,.438,3.7,5.0,.743,0.4,4.7,5.1,6.1,0.6,0.1,3.1,3.8,16.4,,94,115,https://www.basketball-reference.com/players/s/sessira01.html
2014-15,28,WAS,NBA,PG,10,3,218,6.1,16.3,.371,2.3,5.8,.400,3.7,10.5,.356,3.0,4.4,.684,0.5,5.1,5.6,5.4,0.9,0.2,2.3,3.3,17.5,,100,106,https://www.basketball-reference.com/players/s/sessira01.html
2018-19,21,LAC,NBA,SG,6,6,174,3.5,10.2,.342,2.7,8.3,.323,0.8,1.9,.429,2.7,2.7,1.000,0.3,3.0,3.2,2.7,1.6,0.0,1.9,4.0,12.3,,103,124,https://www.basketball-reference.com/players/s/shamela01.html
2019-20,22,LAC,NBA,SG,13,4,243,4.8,11.9,.407,3.0,8.5,.357,1.8,3.4,.529,1.0,1.4,.714,0.0,4.4,4.4,3.4,1.2,0.6,2.6,3.6,13.7,,99,113,https://www.basketball-reference.com/players/s/shamela01.html
2011-12,21,NYK,NBA,PG,1,1,19,0.0,5.8,.000,0.0,2.9,.000,0.0,2.9,.000,0.0,0.0,,0.0,2.9,2.9,0.0,2.9,0.0,2.9,5.8,0.0,,0,111,https://www.basketball-reference.com/players/s/shumpim01.html
2012-13,22,NYK,NBA,SG,12,12,337,6.7,16.4,.410,3.0,6.9,.429,3.8,9.5,.397,2.0,2.3,.857,3.0,8.9,11.8,2.6,2.1,0.5,2.3,5.9,18.4,,106,97,https://www.basketball-reference.com/players/s/shumpim01.html
2014-15,24,CLE,NBA,SG,20,16,695,4.5,12.5,.360,2.5,7.1,.355,2.0,5.4,.366,2.3,3.0,.750,1.8,5.7,7.5,1.8,1.9,1.2,1.0,3.8,13.8,,109,104,https://www.basketball-reference.com/players/s/shumpim01.html
