Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_link
2013-14,28,HOU,NBA,C,71,71,2396,7.1,12.0,.591,0.0,0.1,.286,7.1,11.9,.594,5.2,9.6,.547,3.5,9.5,13.0,2.0,0.9,1.9,3.4,3.6,19.5,https://www.basketball-reference.com/players/h/howardw01.html
2014-15,29,HOU,NBA,C,41,41,1223,7.4,12.5,.593,0.0,0.1,.500,7.4,12.4,.594,4.2,8.0,.528,3.2,9.4,12.7,1.5,0.8,1.6,3.4,4.0,19.0,https://www.basketball-reference.com/players/h/howardw01.html
2015-16,30,HOU,NBA,C,71,71,2280,5.9,9.5,.620,0.0,0.1,.000,5.9,9.4,.626,3.7,7.5,.489,3.8,9.4,13.2,1.5,1.1,1.8,2.6,3.5,15.4,https://www.basketball-reference.com/players/h/howardw01.html
2016-17,31,ATL,NBA,C,74,74,2199,6.4,10.0,.633,0.0,0.0,.000,6.4,10.0,.635,3.7,6.9,.533,4.8,10.5,15.4,1.7,1.0,1.5,2.8,3.3,16.4,https://www.basketball-reference.com/players/h/howardw01.html
2017-18,32,CHO,NBA,C,81,81,2463,7.4,13.3,.555,0.0,0.1,.143,7.4,13.2,.559,4.9,8.5,.574,3.7,11.1,14.8,1.5,0.7,1.9,3.0,3.6,19.7,https://www.basketball-reference.com/players/h/howardw01.html
2018-19,33,WAS,NBA,C,9,9,230,6.7,10.8,.623,0.0,0.0,,6.7,10.8,.623,4.5,7.5,.604,3.8,9.2,13.0,0.6,1.1,0.6,2.5,5.3,18.0,https://www.basketball-reference.com/players/h/howardw01.html
2019-20,34,LAL,NBA,C,69,2,1306,5.6,7.6,.729,0.1,0.1,.600,5.5,7.5,.732,3.0,5.9,.514,4.7,9.2,14.0,1.2,0.9,2.2,2.3,6.1,14.3,https://www.basketball-reference.com/players/h/howardw01.html
2003-04,23,DAL,NBA,SF,67,29,1589,5.2,12.1,.430,0.5,1.5,.303,4.7,10.6,.448,2.2,3.1,.703,3.4,5.0,8.3,2.2,1.6,1.2,1.5,3.8,13.0,https://www.basketball-reference.com/players/h/howarjo01.html
2004-05,24,DAL,NBA,SF,76,76,2446,5.5,11.7,.475,0.5,1.7,.296,5.0,10.0,.506,2.5,3.4,.733,2.5,4.6,7.1,1.6,1.7,0.7,1.8,3.1,14.1,https://www.basketball-reference.com/players/h/howarjo01.html
2005-06,25,DAL,NBA,SF,59,58,1915,6.6,14.0,.471,0.5,1.2,.429,6.1,12.8,.475,3.7,5.0,.734,2.3,4.7,7.0,2.1,1.3,0.5,1.5,3.1,17.4,https://www.basketball-reference.com/players/h/howarjo01.html
2006-07,26,DAL,NBA,SF,70,69,2455,7.2,15.8,.459,1.3,3.5,.385,5.9,12.3,.480,3.6,4.3,.827,1.9,5.1,7.0,1.9,1.2,0.8,1.8,2.6,19.4,https://www.basketball-reference.com/players/h/howarjo01.html
2007-08,27,DAL,NBA,SF,76,76,2757,7.4,16.3,.455,0.9,2.7,.319,6.5,13.5,.482,4.1,5.0,.813,1.6,5.4,6.9,2.1,0.8,0.4,1.5,2.6,19.8,https://www.basketball-reference.com/players/h/howarjo01.html
2008-09,28,DAL,NBA,SF,52,51,1663,7.6,17.0,.451,1.3,3.6,.345,6.4,13.3,.480,3.7,4.8,.782,1.3,4.4,5.7,1.8,1.2,0.6,1.9,2.9,20.3,https://www.basketball-reference.com/players/h/howarjo01.html
2009-10,29,TOT,NBA,SF,35,12,918,6.2,15.2,.405,0.9,3.4,.267,5.3,11.8,.444,4.3,5.5,.784,1.2,3.7,4.9,1.9,1.0,0.4,1.8,3.6,17.5,https://www.basketball-reference.com/players/h/howarjo01.html
2009-10,29,DAL,NBA,SF,31,9,827,6.0,14.9,.401,0.9,3.3,.267,5.1,11.6,.438,4.1,5.2,.790,1.1,3.7,4.9,1.9,1.0,0.4,1.9,3.4,16.9,https://www.basketball-reference.com/players/h/howarjo01.html
2009-10,29,WAS,NBA,SF,4,3,91,7.9,18.2,.435,1.2,4.4,.273,6.7,13.8,.486,5.9,7.9,.750,1.6,3.6,5.1,1.6,1.2,0.8,1.2,5.1,22.9,https://www.basketball-reference.com/players/h/howarjo01.html
2010-11,30,WAS,NBA,SF,18,10,409,5.1,14.3,.358,0.6,2.6,.241,4.5,11.7,.383,2.6,4.1,.617,1.6,4.9,6.5,2.1,1.1,0.4,1.8,3.0,13.4,https://www.basketball-reference.com/players/h/howarjo01.html
2011-12,31,UTA,NBA,SF,43,18,991,5.2,13.1,.399,0.3,1.3,.243,4.9,11.8,.417,2.7,3.5,.773,1.4,4.3,5.7,1.8,1.2,0.4,1.9,3.3,13.5,https://www.basketball-reference.com/players/h/howarjo01.html
2012-13,32,MIN,NBA,SF,11,4,207,5.4,13.4,.403,0.9,2.8,.313,4.5,10.6,.426,1.2,2.1,.583,1.6,4.7,6.3,0.7,1.7,0.5,1.7,3.1,12.9,https://www.basketball-reference.com/players/h/howarjo01.html
2019-20,26,HOU,NBA,PF,2,0,13,0.0,11.1,.000,0.0,11.1,.000,0.0,0.0,,0.0,0.0,,0.0,5.5,5.5,2.8,0.0,0.0,2.8,2.8,0.0,https://www.basketball-reference.com/players/h/howarwi01.html
2009-10,25,TOT,NBA,PG,25,0,131,5.8,14.6,.396,1.4,4.4,.313,4.4,10.2,.432,3.0,3.6,.846,1.9,3.0,4.9,3.6,2.2,0.8,3.8,3.3,15.9,https://www.basketball-reference.com/players/h/hudsole01.html
2009-10,25,BOS,NBA,PG,16,0,70,3.6,9.3,.389,1.5,2.6,.600,2.1,6.7,.308,2.6,3.1,.833,1.5,2.6,4.1,4.1,1.5,1.0,4.6,3.6,11.3,https://www.basketball-reference.com/players/h/hudsole01.html
2009-10,25,MEM,NBA,PG,9,0,61,8.3,20.7,.400,1.2,6.5,.182,7.1,14.2,.500,3.5,4.1,.857,2.4,3.5,5.9,3.0,3.0,0.6,3.0,3.0,21.2,https://www.basketball-reference.com/players/h/hudsole01.html
2010-11,26,WAS,NBA,PG,11,0,73,3.0,11.8,.250,2.0,7.4,.267,1.0,4.4,.222,1.0,2.0,.500,0.5,2.0,2.5,8.4,2.0,0.5,3.5,4.9,8.9,https://www.basketball-reference.com/players/h/hudsole01.html
2011-12,27,TOT,NBA,PG,16,0,334,6.7,17.5,.383,1.7,6.9,.250,5.0,10.6,.469,3.7,4.4,.829,0.8,4.2,5.0,3.9,1.5,0.3,3.4,2.8,18.8,https://www.basketball-reference.com/players/h/hudsole01.html
2011-12,27,CLE,NBA,PG,13,0,314,6.8,17.3,.391,1.7,7.0,.246,5.0,10.3,.489,3.7,4.4,.842,0.8,4.5,5.3,4.0,1.6,0.3,3.4,3.0,18.9,https://www.basketball-reference.com/players/h/hudsole01.html
2011-12,27,MEM,NBA,PG,3,0,20,5.4,19.8,.273,1.8,5.4,.333,3.6,14.4,.250,3.6,5.4,.667,0.0,0.0,0.0,1.8,0.0,0.0,3.6,0.0,16.2,https://www.basketball-reference.com/players/h/hudsole01.html
2014-15,30,LAC,NBA,SG,5,0,56,3.9,9.0,.429,1.9,3.9,.500,1.9,5.1,.375,1.9,2.6,.750,0.6,4.5,5.1,3.2,3.9,0.6,1.9,2.6,11.6,https://www.basketball-reference.com/players/h/hudsole01.html
2015-16,32,LAL,NBA,PG,53,0,869,4.0,9.5,.422,0.7,2.5,.262,3.4,7.0,.479,1.1,1.2,.931,0.7,3.0,3.7,7.5,1.1,0.3,3.3,3.1,9.8,https://www.basketball-reference.com/players/h/huertma01.html
2016-17,33,LAL,NBA,PG,23,1,237,3.8,10.3,.368,0.6,2.9,.211,3.2,7.4,.429,1.4,2.6,.529,0.3,3.3,3.6,7.9,1.5,0.3,2.9,2.4,9.6,https://www.basketball-reference.com/players/h/huertma01.html
2018-19,20,ATL,NBA,SG,75,59,2048,4.8,11.5,.419,2.4,6.2,.385,2.4,5.3,.457,0.7,1.0,.732,1.1,3.3,4.3,3.8,1.1,0.4,1.9,2.7,12.8,https://www.basketball-reference.com/players/h/huertke01.html
2019-20,21,ATL,NBA,SG,56,48,1760,5.2,12.5,.413,2.6,6.8,.380,2.6,5.6,.453,1.1,1.3,.828,0.7,3.9,4.7,4.4,1.0,0.6,1.8,2.8,14.0,https://www.basketball-reference.com/players/h/huertke01.html
2015-16,24,OKC,NBA,PF,5,0,55,3.3,7.9,.417,2.6,3.9,.667,0.7,3.9,.167,0.0,2.6,.000,1.3,5.2,6.5,0.0,0.7,1.3,2.0,2.0,9.2,https://www.basketball-reference.com/players/h/huestjo01.html
2016-17,25,OKC,NBA,PF,2,0,31,7.0,12.8,.545,2.3,4.6,.500,4.6,8.1,.571,0.0,1.2,.000,4.6,5.8,10.5,3.5,0.0,3.5,0.0,0.0,16.3,https://www.basketball-reference.com/players/h/huestjo01.html
2017-18,26,OKC,NBA,PF,69,10,982,2.2,6.7,.330,1.2,4.2,.287,1.0,2.5,.403,0.2,0.7,.300,1.5,4.4,5.9,0.7,0.5,1.6,1.0,3.0,5.8,https://www.basketball-reference.com/players/h/huestjo01.html
2013-14,24,MIN,NBA,SF,53,5,655,3.7,9.7,.379,1.8,4.9,.360,1.9,4.8,.398,0.8,0.9,.938,1.9,5.3,7.3,1.3,0.9,0.1,0.5,3.1,9.9,https://www.basketball-reference.com/players/h/hummero01.html
2014-15,25,MIN,NBA,SF,45,4,742,3.8,8.3,.459,0.8,2.5,.314,3.1,5.9,.521,1.2,1.4,.828,1.5,5.0,6.5,1.3,0.8,0.4,0.9,4.2,9.6,https://www.basketball-reference.com/players/h/hummero01.html
2018-19,21,ATL,NBA,C,5,1,56,3.9,13.5,.286,1.9,7.1,.273,1.9,6.4,.300,0.0,0.0,,2.6,4.5,7.1,0.0,0.6,0.0,0.0,4.5,9.6,https://www.basketball-reference.com/players/h/humphis01.html
2004-05,19,UTA,NBA,PF,67,4,873,4.8,11.8,.404,0.1,0.2,.333,4.7,11.6,.406,1.8,4.2,.436,3.0,5.1,8.1,1.8,1.0,0.7,2.1,4.0,11.5,https://www.basketball-reference.com/players/h/humphkr01.html
2005-06,20,UTA,NBA,PF,62,2,619,4.5,11.8,.379,0.0,0.3,.000,4.5,11.5,.389,2.0,3.8,.523,3.3,5.9,9.1,1.7,1.3,0.9,1.8,4.8,10.9,https://www.basketball-reference.com/players/h/humphkr01.html
2006-07,21,TOR,NBA,PF,60,2,670,4.7,9.9,.470,0.0,0.0,,4.7,9.9,.470,2.8,4.2,.671,4.2,5.9,10.0,1.0,0.8,1.1,1.7,5.3,12.2,https://www.basketball-reference.com/players/h/humphkr01.html
2007-08,22,TOR,NBA,PF,70,0,925,6.3,13.0,.483,0.0,0.1,.000,6.3,12.9,.486,2.9,4.8,.605,3.5,6.6,10.1,1.1,1.0,1.1,1.8,4.2,15.5,https://www.basketball-reference.com/players/h/humphkr01.html
2008-09,23,TOR,NBA,SF,29,0,265,5.2,12.2,.422,0.0,0.0,,5.2,12.2,.422,5.2,6.5,.792,3.3,6.2,9.5,1.4,1.1,0.8,1.1,4.2,15.5,https://www.basketball-reference.com/players/h/humphkr01.html
2009-10,24,TOT,NBA,PF,69,0,1221,5.3,12.0,.441,0.0,0.0,.000,5.3,12.0,.442,3.7,5.6,.668,3.5,7.6,11.1,0.9,1.1,1.4,1.9,4.3,14.4,https://www.basketball-reference.com/players/h/humphkr01.html
2009-10,24,DAL,NBA,PF,25,0,315,6.1,13.1,.461,0.0,0.0,,6.1,13.1,.461,2.9,5.0,.568,4.3,6.5,10.9,0.8,0.8,1.3,1.5,4.9,15.0,https://www.basketball-reference.com/players/h/humphkr01.html
2009-10,24,NJN,NBA,PF,44,0,906,5.0,11.6,.433,0.0,0.0,.000,5.0,11.6,.435,4.1,5.8,.699,3.3,8.0,11.2,1.0,1.2,1.5,2.1,4.1,14.1,https://www.basketball-reference.com/players/h/humphkr01.html
2010-11,25,NJN,NBA,PF,74,44,2061,5.4,10.2,.527,0.0,0.0,.000,5.4,10.2,.527,2.2,3.3,.665,3.9,9.5,13.5,1.5,0.6,1.4,1.8,2.9,12.9,https://www.basketball-reference.com/players/h/humphkr01.html
2011-12,26,NJN,NBA,PF,62,62,2162,5.4,11.2,.481,0.0,0.0,,5.4,11.2,.481,3.5,4.6,.752,3.9,7.5,11.3,1.5,0.8,1.2,2.0,2.9,14.2,https://www.basketball-reference.com/players/h/humphkr01.html
2012-13,27,BRK,NBA,PF,65,21,1191,4.2,9.4,.448,0.0,0.1,.000,4.2,9.3,.451,2.9,3.7,.789,3.8,7.2,11.0,1.0,0.5,1.0,1.7,3.8,11.3,https://www.basketball-reference.com/players/h/humphkr01.html
2013-14,28,BOS,NBA,PF,69,30,1376,6.0,12.1,.501,0.0,0.1,.000,6.0,12.0,.503,3.1,3.8,.813,3.3,7.4,10.7,1.8,0.8,1.6,1.7,3.6,15.1,https://www.basketball-reference.com/players/h/humphkr01.html
2014-15,29,WAS,NBA,PF,64,17,1345,5.6,11.9,.473,0.0,0.2,.000,5.6,11.8,.481,2.3,3.1,.744,3.2,8.0,11.1,1.5,0.9,0.7,1.2,3.5,13.6,https://www.basketball-reference.com/players/h/humphkr01.html
2015-16,30,TOT,NBA,PF,53,17,835,5.2,12.7,.410,1.5,4.7,.315,3.8,8.1,.465,2.9,3.6,.798,2.5,6.9,9.4,1.6,0.7,1.0,1.6,4.1,14.8,https://www.basketball-reference.com/players/h/humphkr01.html
2015-16,30,WAS,NBA,PF,28,14,466,4.9,12.2,.405,1.8,5.2,.343,3.2,7.0,.451,2.2,2.4,.935,2.0,6.9,8.9,1.2,0.2,1.1,1.5,3.2,13.9,https://www.basketball-reference.com/players/h/humphkr01.html
2015-16,30,PHO,NBA,PF,4,3,74,4.9,17.5,.278,1.5,4.9,.300,3.4,12.6,.269,2.9,3.9,.750,5.4,10.2,15.6,3.4,1.5,1.0,1.9,3.9,14.1,https://www.basketball-reference.com/players/h/humphkr01.html
2015-16,30,ATL,NBA,PF,21,0,295,5.7,12.3,.465,1.0,3.8,.258,4.8,8.5,.557,3.9,5.5,.711,2.4,6.2,8.7,1.6,1.2,0.9,1.7,5.4,16.4,https://www.basketball-reference.com/players/h/humphkr01.html
2016-17,31,ATL,NBA,PF,56,4,689,4.5,11.2,.407,1.0,2.8,.352,3.6,8.4,.425,3.3,4.3,.780,3.1,7.6,10.8,1.5,0.8,1.1,1.5,3.6,13.4,https://www.basketball-reference.com/players/h/humphkr01.html
2003-04,23,BOS,NBA,PF,36,12,406,4.7,10.3,.457,0.0,0.3,.000,4.7,10.0,.469,1.7,3.8,.442,4.4,6.0,10.5,1.7,1.2,0.1,2.0,3.5,11.1,https://www.basketball-reference.com/players/h/huntebr01.html
2004-05,24,ORL,NBA,PF,31,0,224,5.9,11.7,.507,0.0,0.0,,5.9,11.7,.507,3.4,6.3,.538,4.0,7.1,11.1,0.5,0.6,1.1,3.5,6.8,15.3,https://www.basketball-reference.com/players/h/huntebr01.html
2009-10,25,GSW,NBA,C,60,9,783,5.0,10.0,.502,0.0,0.2,.000,5.0,9.8,.512,2.4,3.2,.754,2.6,5.1,7.7,1.7,0.6,1.6,1.4,6.1,12.4,https://www.basketball-reference.com/players/h/huntech01.html
2019-20,22,ATL,NBA,SF,63,62,2018,5.0,12.2,.410,1.9,5.4,.355,3.1,6.8,.454,2.0,2.6,.764,0.8,4.3,5.1,2.0,0.8,0.3,1.8,3.2,13.9,https://www.basketball-reference.com/players/h/huntede01.html
2008-09,22,ATL,NBA,PF,16,0,92,4.3,7.8,.550,0.0,0.0,,4.3,7.8,.550,0.0,2.0,.000,3.5,5.9,9.4,0.4,0.8,2.0,0.8,4.3,8.6,https://www.basketball-reference.com/players/h/hunteot01.html
2009-10,23,ATL,NBA,SF,7,0,33,4.4,13.1,.333,0.0,0.0,,4.4,13.1,.333,3.3,4.4,.750,6.5,6.5,13.1,0.0,0.0,1.1,3.3,5.5,12.0,https://www.basketball-reference.com/players/h/hunteot01.html
2015-16,22,BOS,NBA,SG,36,0,315,4.1,11.2,.367,2.2,7.2,.302,1.9,4.0,.486,0.7,0.8,.857,0.2,4.0,4.2,1.5,1.6,0.5,1.3,3.3,11.1,https://www.basketball-reference.com/players/h/hunterj01.html
2016-17,23,CHI,NBA,SG,3,0,9,0.0,4.0,.000,0.0,4.0,.000,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/h/hunterj01.html
2017-18,24,HOU,NBA,SG,5,1,45,5.6,16.0,.350,2.4,11.2,.214,3.2,4.8,.667,1.6,1.6,1.000,0.0,4.0,4.0,2.4,2.4,0.0,1.6,5.6,15.2,https://www.basketball-reference.com/players/h/hunterj01.html
2018-19,25,BOS,NBA,SG,1,0,26,8.3,18.0,.462,5.5,13.8,.400,2.8,4.2,.667,1.4,2.8,.500,1.4,2.8,4.2,4.2,1.4,0.0,0.0,4.2,23.5,https://www.basketball-reference.com/players/h/hunterj01.html
2017-18,23,MEM,NBA,PF,4,0,7,15.4,25.7,.600,0.0,0.0,,15.4,25.7,.600,0.0,0.0,,10.3,5.1,15.4,0.0,0.0,5.1,5.1,0.0,30.9,https://www.basketball-reference.com/players/h/huntevi01.html
2018-19,22,CHI,NBA,SF,44,14,895,3.9,8.4,.459,0.6,2.0,.280,3.3,6.4,.516,0.9,1.5,.605,1.2,6.2,7.4,1.4,0.9,0.2,1.0,2.4,9.2,https://www.basketball-reference.com/players/h/hutchch01.html
2019-20,23,CHI,NBA,SF,28,10,527,5.5,12.0,.457,0.8,2.6,.316,4.6,9.4,.496,3.1,5.3,.590,1.2,6.1,7.4,1.8,1.8,0.5,1.8,3.2,14.9,https://www.basketball-reference.com/players/h/hutchch01.html
2009-10,20,OKC,NBA,PF,73,0,1323,5.5,10.1,.543,0.0,0.1,.500,5.4,10.0,.543,1.6,2.5,.630,3.8,7.0,10.8,0.3,0.7,2.6,1.9,5.3,12.5,https://www.basketball-reference.com/players/i/ibakase01.html
2010-11,21,OKC,NBA,PF,82,44,2216,5.4,10.0,.543,0.0,0.0,.000,5.4,10.0,.544,2.2,3.0,.750,3.5,6.6,10.1,0.4,0.5,3.2,1.2,4.3,13.1,https://www.basketball-reference.com/players/i/ibakase01.html
2011-12,22,OKC,NBA,PF,66,66,1792,5.3,9.8,.535,0.0,0.1,.333,5.2,9.8,.536,1.6,2.4,.661,3.9,6.1,10.0,0.6,0.7,4.8,1.6,3.6,12.1,https://www.basketball-reference.com/players/i/ibakase01.html
2012-13,23,OKC,NBA,PF,80,80,2486,6.5,11.3,.573,0.3,0.8,.351,6.2,10.4,.591,2.1,2.8,.749,3.2,5.7,8.9,0.6,0.4,3.5,1.8,3.1,15.3,https://www.basketball-reference.com/players/i/ibakase01.html
2013-14,24,OKC,NBA,PF,81,81,2666,7.1,13.2,.536,0.3,0.8,.383,6.8,12.4,.546,2.1,2.7,.784,3.0,6.5,9.6,1.1,0.5,3.0,1.7,3.1,16.6,https://www.basketball-reference.com/players/i/ibakase01.html
2014-15,25,OKC,NBA,PF,64,64,2116,6.4,13.4,.476,1.3,3.5,.376,5.1,9.9,.511,1.6,1.9,.836,2.3,6.2,8.5,0.9,0.5,2.6,1.7,3.3,15.6,https://www.basketball-reference.com/players/i/ibakase01.html
2015-16,26,OKC,NBA,PF,78,78,2500,6.0,12.5,.479,0.9,2.6,.326,5.1,9.9,.520,1.3,1.7,.752,2.0,5.6,7.7,1.0,0.5,2.1,1.6,3.0,14.2,https://www.basketball-reference.com/players/i/ibakase01.html
2016-17,27,TOT,NBA,PF,79,79,2422,7.0,14.6,.480,1.8,4.7,.391,5.2,9.9,.522,1.6,1.9,.856,1.9,6.1,8.0,1.1,0.6,1.8,1.6,3.2,17.4,https://www.basketball-reference.com/players/i/ibakase01.html
2016-17,27,ORL,NBA,PF,56,56,1710,7.2,14.8,.488,1.7,4.5,.388,5.5,10.3,.532,1.6,1.9,.846,2.1,5.9,8.0,1.3,0.7,1.9,1.4,2.9,17.8,https://www.basketball-reference.com/players/i/ibakase01.html
2016-17,27,TOR,NBA,PF,23,23,712,6.5,14.1,.459,2.1,5.2,.398,4.4,8.9,.494,1.5,1.7,.882,1.5,6.4,7.9,0.8,0.4,1.7,2.0,3.8,16.5,https://www.basketball-reference.com/players/i/ibakase01.html
2017-18,28,TOR,NBA,PF,76,76,2093,6.5,13.5,.483,1.8,5.1,.360,4.7,8.4,.559,1.6,2.0,.797,1.3,6.9,8.2,1.1,0.5,1.7,1.5,3.6,16.5,https://www.basketball-reference.com/players/i/ibakase01.html
2018-19,29,TOR,NBA,C,74,51,2010,8.3,15.7,.529,0.9,3.0,.290,7.4,12.7,.586,2.4,3.2,.763,2.8,8.0,10.8,1.8,0.5,1.8,2.0,3.8,19.9,https://www.basketball-reference.com/players/i/ibakase01.html
2019-20,30,TOR,NBA,C,55,27,1485,8.3,16.2,.512,1.7,4.4,.385,6.6,11.8,.559,2.2,3.0,.718,2.8,8.2,11.0,1.9,0.7,1.1,2.6,3.7,20.5,https://www.basketball-reference.com/players/i/ibakase01.html
2004-05,21,PHI,NBA,SG,82,82,2686,3.6,7.3,.493,0.6,1.9,.331,3.0,5.4,.550,2.1,2.8,.743,1.2,5.0,6.2,3.3,1.8,0.6,1.9,2.7,9.9,https://www.basketball-reference.com/players/i/iguodan01.html
2005-06,22,PHI,NBA,SF,82,82,3086,4.0,8.0,.500,0.7,1.8,.354,3.4,6.2,.543,3.1,4.1,.754,1.4,4.2,5.6,3.0,1.6,0.2,1.8,2.3,11.7,https://www.basketball-reference.com/players/i/iguodan01.html
2006-07,23,PHI,NBA,SG,76,76,3062,5.2,11.7,.447,0.6,1.8,.310,4.6,9.8,.472,5.3,6.5,.820,0.9,4.2,5.1,5.1,1.8,0.4,3.1,2.4,16.3,https://www.basketball-reference.com/players/i/iguodan01.html
2007-08,24,PHI,NBA,SF,82,82,3242,6.5,14.2,.456,1.1,3.4,.329,5.3,10.8,.496,4.1,5.6,.721,0.9,4.0,5.0,4.3,1.9,0.5,2.4,2.1,18.1,https://www.basketball-reference.com/players/i/iguodan01.html
2008-09,25,PHI,NBA,SF,82,82,3269,6.0,12.6,.473,0.9,2.9,.307,5.1,9.8,.521,4.2,5.7,.724,1.0,4.2,5.2,4.8,1.4,0.4,2.4,1.7,17.0,https://www.basketball-reference.com/players/i/iguodan01.html
2009-10,26,PHI,NBA,SF,82,82,3193,5.6,12.6,.443,1.1,3.4,.310,4.5,9.2,.492,3.6,4.8,.733,0.9,5.0,6.0,5.3,1.6,0.6,2.5,1.6,15.8,https://www.basketball-reference.com/players/i/iguodan01.html
2010-11,27,PHI,NBA,SF,67,67,2469,4.9,11.1,.445,0.9,2.6,.337,4.0,8.4,.479,3.0,4.4,.693,0.9,4.8,5.6,6.2,1.5,0.6,2.0,1.6,13.8,https://www.basketball-reference.com/players/i/iguodan01.html
2011-12,28,PHI,NBA,SF,62,62,2209,4.7,10.3,.454,1.2,3.1,.394,3.4,7.2,.481,2.0,3.2,.617,0.9,5.3,6.2,5.5,1.7,0.5,1.9,1.5,12.6,https://www.basketball-reference.com/players/i/iguodan01.html
2012-13,29,DEN,NBA,SG,80,80,2779,5.1,11.4,.451,1.2,3.7,.317,4.0,7.7,.515,2.0,3.5,.574,1.1,4.4,5.5,5.6,1.8,0.7,2.7,1.6,13.4,https://www.basketball-reference.com/players/i/iguodan01.html
2013-14,30,GSW,NBA,SF,63,63,2040,3.9,8.1,.480,1.1,3.1,.354,2.8,5.0,.558,1.5,2.3,.652,0.9,4.2,5.2,4.6,1.7,0.3,1.8,1.8,10.4,https://www.basketball-reference.com/players/i/iguodan01.html
2014-15,31,GSW,NBA,SF,77,0,2069,4.0,8.6,.466,1.3,3.7,.349,2.7,4.9,.553,1.2,2.0,.596,0.8,3.7,4.5,4.0,1.5,0.4,1.5,1.7,10.5,https://www.basketball-reference.com/players/i/iguodan01.html
2015-16,32,GSW,NBA,SF,65,1,1732,3.7,7.6,.478,1.1,3.2,.351,2.5,4.4,.570,1.1,1.7,.614,1.1,4.4,5.5,4.6,1.5,0.4,1.6,2.1,9.5,https://www.basketball-reference.com/players/i/iguodan01.html
2016-17,33,GSW,NBA,SF,76,0,1998,3.9,7.5,.528,1.2,3.2,.362,2.8,4.3,.651,1.3,1.8,.706,0.9,4.6,5.5,4.7,1.4,0.7,1.0,1.7,10.3,https://www.basketball-reference.com/players/i/iguodan01.html
2017-18,34,GSW,NBA,SF,64,7,1622,3.3,7.1,.463,0.7,2.6,.282,2.6,4.5,.567,1.2,1.9,.632,1.1,4.4,5.5,4.7,1.2,0.8,1.5,2.2,8.5,https://www.basketball-reference.com/players/i/iguodan01.html
2018-19,35,GSW,NBA,SF,68,13,1578,3.4,6.9,.500,1.1,3.3,.333,2.3,3.6,.652,0.9,1.5,.582,1.1,4.7,5.7,4.9,1.4,1.2,1.2,2.2,8.9,https://www.basketball-reference.com/players/i/iguodan01.html
2019-20,36,MIA,NBA,SF,21,0,418,3.3,7.6,.432,1.2,4.0,.298,2.1,3.5,.585,0.5,1.3,.400,1.5,5.3,6.7,4.4,1.2,1.8,2.2,3.0,8.3,https://www.basketball-reference.com/players/i/iguodan01.html
2006-07,22,NJN,NBA,C,5,0,6,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,18.0,6.0,0.0,https://www.basketball-reference.com/players/i/ilicmi01.html
2004-05,24,DAL,NBA,C,15,1,58,3.7,8.7,.429,0.0,0.0,,3.7,8.7,.429,1.9,2.5,.750,1.9,3.1,5.0,0.0,0.0,3.1,3.1,8.1,9.3,https://www.basketball-reference.com/players/m/mbengdj01.html
2005-06,25,DAL,NBA,C,43,1,237,4.9,9.1,.533,0.0,0.2,.000,4.9,9.0,.542,1.5,3.0,.500,2.9,5.6,8.5,0.3,0.9,3.8,2.4,7.1,11.2,https://www.basketball-reference.com/players/m/mbengdj01.html
2006-07,26,DAL,NBA,C,21,0,79,2.3,7.3,.313,0.0,0.0,,2.3,7.3,.313,3.2,3.6,.875,1.4,3.6,5.0,2.7,1.4,2.3,2.3,7.7,7.7,https://www.basketball-reference.com/players/m/mbengdj01.html
2007-08,27,TOT,NBA,C,42,0,326,4.3,9.3,.464,0.0,0.0,,4.3,9.3,.464,0.6,1.3,.417,3.1,4.9,8.0,1.1,0.8,2.9,1.3,7.7,9.2,https://www.basketball-reference.com/players/m/mbengdj01.html
2007-08,27,GSW,NBA,C,16,0,130,2.5,6.4,.391,0.0,0.0,,2.5,6.4,.391,0.3,0.6,.500,3.6,5.0,8.6,1.1,0.8,2.8,1.1,8.9,5.3,https://www.basketball-reference.com/players/m/mbengdj01.html
2007-08,27,LAL,NBA,C,26,0,196,5.5,11.2,.492,0.0,0.0,,5.5,11.2,.492,0.7,1.8,.400,2.8,4.8,7.5,1.1,0.7,2.9,1.5,7.0,11.8,https://www.basketball-reference.com/players/m/mbengdj01.html
2008-09,28,LAL,NBA,C,23,0,181,5.4,11.3,.474,0.0,0.2,.000,5.4,11.1,.482,1.4,1.6,.875,1.8,4.4,6.2,1.8,2.0,4.8,2.6,6.6,12.1,https://www.basketball-reference.com/players/m/mbengdj01.html
2009-10,29,LAL,NBA,C,49,2,355,4.9,10.4,.466,0.0,0.0,,4.9,10.4,.466,0.9,1.9,.474,3.2,5.6,8.8,0.8,0.5,2.9,1.5,5.5,10.6,https://www.basketball-reference.com/players/m/mbengdj01.html
