Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_link
2013-14,20,CHA,NBA,SF,4,4,91,5.5,10.7,.519,0.0,0.4,.000,5.5,10.3,.538,2.4,4.0,.600,3.2,7.1,10.3,2.4,0.0,0.8,3.2,5.1,13.5,https://www.basketball-reference.com/players/k/kiddgmi01.html
2019-20,26,DAL,NBA,PF,6,0,55,2.6,9.2,.286,1.3,5.9,.222,1.3,3.3,.400,2.6,3.9,.667,1.3,2.6,3.9,2.0,0.7,0.7,0.7,5.2,9.2,https://www.basketball-reference.com/players/k/kiddgmi01.html
2008-09,24,CLE,NBA,SG,9,0,11,3.3,9.8,.333,0.0,0.0,,3.3,9.8,.333,6.5,6.5,1.000,3.3,3.3,6.5,0.0,3.3,0.0,3.3,6.5,13.1,https://www.basketball-reference.com/players/k/kinseta01.html
2019-20,28,DAL,NBA,PF,6,6,203,2.3,6.9,.333,0.9,4.6,.192,1.4,2.3,.615,1.6,2.1,.750,1.8,5.1,6.9,1.6,0.4,1.2,0.7,3.5,7.1,https://www.basketball-reference.com/players/k/klebima01.html
2005-06,21,DEN,NBA,PF,3,0,14,7.7,20.6,.375,0.0,2.6,.000,7.7,18.0,.429,0.0,0.0,,2.6,7.7,10.3,5.1,0.0,0.0,0.0,7.7,15.4,https://www.basketball-reference.com/players/k/kleizli01.html
2006-07,22,DEN,NBA,PF,5,0,66,1.6,7.1,.231,0.5,3.3,.167,1.1,3.8,.286,0.5,1.1,.500,0.0,4.4,4.4,1.1,0.0,0.0,0.0,3.3,4.4,https://www.basketball-reference.com/players/k/kleizli01.html
2007-08,23,DEN,NBA,SF,4,3,122,6.5,12.1,.537,0.9,4.1,.214,5.6,8.0,.704,2.7,3.8,.692,2.4,5.3,7.7,0.9,0.3,0.0,1.5,3.2,16.5,https://www.basketball-reference.com/players/k/kleizli01.html
2008-09,24,DEN,NBA,SF,14,0,210,5.3,11.3,.470,2.9,6.9,.425,2.4,4.5,.538,3.1,4.1,.750,1.4,6.3,7.7,1.2,0.9,0.2,0.3,2.9,16.6,https://www.basketball-reference.com/players/k/kleizli01.html
2017-18,20,PHI,NBA,SG,1,0,2,18.0,18.0,1.000,18.0,18.0,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,https://www.basketball-reference.com/players/k/korkmfu01.html
2018-19,21,PHI,NBA,SG,4,0,36,6.0,18.0,.333,3.0,8.0,.375,3.0,10.0,.300,4.0,5.0,.800,0.0,6.0,6.0,5.0,0.0,1.0,1.0,5.0,19.0,https://www.basketball-reference.com/players/k/korkmfu01.html
2019-20,22,PHI,NBA,SG,4,0,40,0.0,6.3,.000,0.0,5.4,.000,0.0,0.9,.000,2.7,4.5,.600,0.0,5.4,5.4,1.8,0.9,0.0,1.8,2.7,2.7,https://www.basketball-reference.com/players/k/korkmfu01.html
2004-05,23,PHI,NBA,SF,5,5,147,2.0,6.9,.286,1.7,5.9,.292,0.2,1.0,.250,0.5,0.5,1.000,0.7,2.4,3.2,2.0,1.0,0.2,2.0,4.4,6.1,https://www.basketball-reference.com/players/k/korveky01.html
2007-08,26,UTA,NBA,SG,12,0,259,4.2,10.1,.411,1.5,5.3,.289,2.6,4.9,.543,3.2,3.5,.920,0.7,2.9,3.6,1.0,0.6,1.1,1.1,3.9,13.1,https://www.basketball-reference.com/players/k/korveky01.html
2008-09,27,UTA,NBA,SF,5,2,136,4.8,12.2,.391,3.2,6.9,.462,1.6,5.3,.300,1.3,1.9,.714,0.5,2.4,2.9,3.4,0.8,0.3,0.5,2.4,14.0,https://www.basketball-reference.com/players/k/korveky01.html
2009-10,28,UTA,NBA,SG,10,0,210,5.5,10.5,.525,1.9,3.9,.478,3.6,6.5,.553,1.4,1.5,.889,0.0,1.9,1.9,2.2,0.9,0.0,1.2,3.8,14.2,https://www.basketball-reference.com/players/k/korveky01.html
2010-11,29,CHI,NBA,SG,16,0,276,5.0,12.8,.388,2.9,6.8,.423,2.1,6.0,.348,0.9,0.9,1.000,0.1,2.3,2.5,2.2,1.0,0.4,2.1,4.6,13.7,https://www.basketball-reference.com/players/k/korveky01.html
2011-12,30,CHI,NBA,SG,6,0,94,3.4,8.4,.409,1.5,5.0,.308,1.9,3.4,.556,0.4,0.8,.500,0.4,3.4,3.8,3.4,1.1,1.1,1.9,3.8,8.8,https://www.basketball-reference.com/players/k/korveky01.html
2012-13,31,ATL,NBA,SF,6,2,177,3.9,10.0,.388,2.4,6.9,.353,1.4,3.1,.467,2.2,2.4,.917,0.0,4.1,4.1,0.8,0.4,0.8,1.2,2.8,12.4,https://www.basketball-reference.com/players/k/korveky01.html
2013-14,32,ATL,NBA,SG,7,7,250,4.3,9.5,.455,3.3,7.8,.426,1.0,1.7,.583,1.6,1.7,.917,0.3,5.0,5.3,0.7,0.6,0.3,1.6,2.2,13.5,https://www.basketball-reference.com/players/k/korveky01.html
2014-15,33,ATL,NBA,SG,14,14,526,3.6,9.1,.391,2.7,7.5,.355,0.9,1.6,.565,0.9,1.1,.813,0.1,4.7,4.8,2.3,1.4,1.0,1.4,1.8,10.7,https://www.basketball-reference.com/players/k/korveky01.html
2015-16,34,ATL,NBA,SG,10,8,316,4.0,8.5,.467,2.7,6.2,.444,1.3,2.4,.524,1.0,1.0,1.000,0.3,5.1,5.5,1.1,1.0,0.5,0.9,2.6,11.7,https://www.basketball-reference.com/players/k/korveky01.html
2016-17,35,CLE,NBA,SG,18,0,326,3.8,8.8,.425,3.0,7.6,.391,0.8,1.2,.636,1.1,1.1,1.000,0.2,3.1,3.3,1.4,0.8,0.6,0.8,2.4,11.6,https://www.basketball-reference.com/players/k/korveky01.html
2017-18,36,CLE,NBA,SG,22,11,505,4.2,10.1,.418,3.2,7.8,.413,1.0,2.3,.438,1.4,1.6,.864,0.4,3.3,3.7,1.4,0.6,0.6,1.0,3.1,13.0,https://www.basketball-reference.com/players/k/korveky01.html
2018-19,37,UTA,NBA,SG,4,0,30,3.6,9.6,.375,2.4,7.2,.333,1.2,2.4,.500,2.4,3.6,.667,1.2,4.8,6.0,0.0,0.0,0.0,1.2,7.2,12.0,https://www.basketball-reference.com/players/k/korveky01.html
2019-20,38,MIL,NBA,SF,10,0,119,6.1,14.2,.426,4.5,11.2,.405,1.5,3.0,.500,2.1,2.1,1.000,0.3,2.1,2.4,0.3,0.9,0.3,1.5,2.7,18.8,https://www.basketball-reference.com/players/k/korveky01.html
2009-10,20,UTA,NBA,C,9,0,31,4.6,11.6,.400,0.0,0.0,,4.6,11.6,.400,0.0,0.0,,4.6,5.8,10.5,0.0,0.0,1.2,2.3,2.3,9.3,https://www.basketball-reference.com/players/k/koufoko01.html
2010-11,21,DEN,NBA,C,1,0,2,18.0,18.0,1.000,0.0,0.0,,18.0,18.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,https://www.basketball-reference.com/players/k/koufoko01.html
2011-12,22,DEN,NBA,C,3,2,26,1.4,4.2,.333,0.0,0.0,,1.4,4.2,.333,0.0,0.0,,5.5,9.7,15.2,0.0,0.0,1.4,4.2,6.9,2.8,https://www.basketball-reference.com/players/k/koufoko01.html
2012-13,23,DEN,NBA,C,6,2,100,2.5,6.8,.368,0.4,0.4,1.000,2.2,6.5,.333,1.8,2.2,.833,3.2,4.3,7.6,1.1,1.1,1.4,0.7,4.7,7.2,https://www.basketball-reference.com/players/k/koufoko01.html
2013-14,24,MEM,NBA,C,7,0,45,5.6,12.8,.438,0.0,0.0,,5.6,12.8,.438,3.2,3.2,1.000,5.6,6.4,12.0,1.6,1.6,2.4,2.4,5.6,14.4,https://www.basketball-reference.com/players/k/koufoko01.html
2014-15,25,MEM,NBA,C,11,0,127,4.8,8.8,.548,0.0,0.0,,4.8,8.8,.548,0.9,1.4,.600,5.4,5.7,11.1,1.1,1.1,1.7,0.3,4.0,10.5,https://www.basketball-reference.com/players/k/koufoko01.html
2004-05,21,NJN,NBA,PF,4,4,154,6.3,11.2,.563,0.0,0.0,,6.3,11.2,.563,4.4,5.6,.792,2.3,4.7,7.0,1.6,0.2,0.5,1.4,4.7,17.1,https://www.basketball-reference.com/players/k/krstine01.html
2005-06,22,NJN,NBA,PF,11,11,366,6.4,12.7,.504,0.0,0.0,,6.4,12.7,.504,3.1,4.4,.711,2.5,4.9,7.4,0.8,0.5,1.0,2.2,4.5,15.9,https://www.basketball-reference.com/players/k/krstine01.html
2009-10,26,OKC,NBA,C,6,6,129,4.2,10.3,.405,0.0,0.0,,4.2,10.3,.405,3.6,3.9,.929,4.2,5.6,9.8,1.1,0.8,1.1,1.4,4.2,12.0,https://www.basketball-reference.com/players/k/krstine01.html
2010-11,27,BOS,NBA,C,7,0,56,3.2,5.1,.625,0.0,0.0,,3.2,5.1,.625,1.3,1.9,.667,3.2,4.5,7.7,1.3,0.0,2.6,1.9,5.1,7.7,https://www.basketball-reference.com/players/k/krstine01.html
2018-19,20,BRK,NBA,SF,4,3,68,4.2,10.6,.400,1.1,4.2,.250,3.2,6.4,.500,3.7,4.8,.778,3.2,7.4,10.6,1.6,1.1,0.0,1.1,5.3,13.2,https://www.basketball-reference.com/players/k/kurucro01.html
2019-20,21,BRK,NBA,PF,4,1,58,6.8,12.4,.550,0.0,5.0,.000,6.8,7.4,.917,0.0,1.2,.000,1.9,6.2,8.1,1.9,0.6,1.2,1.9,5.6,13.7,https://www.basketball-reference.com/players/k/kurucro01.html
2019-20,24,LAL,NBA,PF,21,0,484,5.7,13.3,.430,1.9,6.2,.313,3.8,7.1,.531,2.2,2.8,.784,1.3,3.5,4.8,1.3,0.4,0.5,1.6,3.7,15.5,https://www.basketball-reference.com/players/k/kuzmaky01.html
2013-14,23,GSW,NBA,C,3,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.5,13.5,18.0,0.0,0.0,0.0,0.0,9.0,0.0,https://www.basketball-reference.com/players/k/kuzmiog01.html
2018-19,22,POR,NBA,PF,3,0,11,3.3,13.1,.250,0.0,6.5,.000,3.3,6.5,.500,0.0,3.3,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.5,https://www.basketball-reference.com/players/l/labissk01.html
2013-14,21,OKC,NBA,SG,11,0,100,6.1,15.1,.405,0.7,5.0,.143,5.4,10.1,.536,1.4,1.4,1.000,1.4,4.3,5.8,2.5,2.5,0.4,1.1,2.9,14.4,https://www.basketball-reference.com/players/l/lambje01.html
2015-16,23,CHO,NBA,SG,3,0,12,15.0,27.0,.556,3.0,3.0,1.000,12.0,24.0,.500,0.0,0.0,,3.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,33.0,https://www.basketball-reference.com/players/l/lambje01.html
2007-08,24,HOU,NBA,PF,6,0,106,3.7,8.8,.423,0.0,0.0,,3.7,8.8,.423,4.1,5.4,.750,5.1,4.4,9.5,0.0,2.4,1.0,0.7,2.7,11.5,https://www.basketball-reference.com/players/l/landrca01.html
2008-09,25,HOU,NBA,PF,13,0,240,5.9,10.5,.557,0.0,0.3,.000,5.9,10.2,.574,2.8,5.0,.576,2.4,5.2,7.7,0.5,0.6,0.7,2.1,4.1,14.5,https://www.basketball-reference.com/players/l/landrca01.html
2010-11,27,NOH,NBA,PF,6,6,213,5.2,11.5,.456,0.0,0.0,,5.2,11.5,.456,5.6,6.1,.917,1.9,3.2,5.1,1.0,0.7,0.5,2.0,4.2,16.1,https://www.basketball-reference.com/players/l/landrca01.html
2012-13,29,GSW,NBA,PF,12,3,246,7.6,14.6,.520,0.0,0.0,,7.6,14.6,.520,5.6,7.6,.731,3.2,5.9,9.1,2.5,1.0,0.3,2.8,4.2,20.8,https://www.basketball-reference.com/players/l/landrca01.html
2019-20,20,BOS,NBA,SG,7,0,46,3.1,7.8,.400,0.8,1.6,.500,2.3,6.3,.375,0.8,1.6,.500,0.0,2.3,2.3,1.6,0.8,0.0,1.6,3.1,7.8,https://www.basketball-reference.com/players/l/langfro01.html
2013-14,21,DAL,NBA,PG,2,0,10,0.0,10.8,.000,0.0,3.6,.000,0.0,7.2,.000,0.0,0.0,,0.0,3.6,3.6,7.2,0.0,0.0,3.6,0.0,0.0,https://www.basketball-reference.com/players/l/larkish01.html
2017-18,25,BOS,NBA,PG,11,0,154,3.7,8.2,.457,0.9,3.0,.308,2.8,5.1,.545,1.2,1.2,1.000,0.2,2.3,2.6,4.7,1.2,0.0,1.4,3.5,9.6,https://www.basketball-reference.com/players/l/larkish01.html
2016-17,25,CHI,NBA,C,3,0,26,5.5,15.2,.364,0.0,2.8,.000,5.5,12.5,.444,8.3,8.3,1.000,6.9,5.5,12.5,6.9,0.0,0.0,2.8,1.4,19.4,https://www.basketball-reference.com/players/l/lauvejo01.html
2017-18,26,SAS,NBA,C,1,0,6,6.0,6.0,1.000,0.0,0.0,,6.0,6.0,1.000,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,https://www.basketball-reference.com/players/l/lauvejo01.html
2007-08,23,ATL,NBA,PG,7,0,61,3.5,4.7,.750,0.0,0.0,,3.5,4.7,.750,5.3,5.9,.900,0.0,1.2,1.2,4.7,1.2,0.0,4.7,3.0,12.4,https://www.basketball-reference.com/players/l/lawac01.html
2008-09,24,ATL,NBA,PG,6,0,28,3.9,11.6,.333,1.3,3.9,.333,2.6,7.7,.333,1.3,1.3,1.000,1.3,1.3,2.6,7.7,0.0,0.0,1.3,3.9,10.3,https://www.basketball-reference.com/players/l/lawac01.html
2019-20,24,ORL,NBA,PF,1,0,4,9.0,9.0,1.000,9.0,9.0,1.000,0.0,0.0,,0.0,0.0,,0.0,18.0,18.0,9.0,0.0,0.0,0.0,0.0,27.0,https://www.basketball-reference.com/players/l/lawvi01.html
2009-10,22,DEN,NBA,PG,6,0,118,4.6,10.7,.429,1.2,3.1,.400,3.4,7.6,.440,4.0,5.8,.684,1.2,1.2,2.4,4.9,1.8,0.0,2.4,5.5,14.3,https://www.basketball-reference.com/players/l/lawsoty01.html
2010-11,23,DEN,NBA,PG,5,5,167,5.6,11.2,.500,1.1,2.4,.455,4.5,8.8,.512,4.5,5.0,.913,1.5,2.2,3.7,4.1,1.1,0.2,1.3,1.9,16.8,https://www.basketball-reference.com/players/l/lawsoty01.html
2011-12,24,DEN,NBA,PG,7,7,242,8.3,16.2,.514,1.3,4.2,.321,7.0,12.0,.580,1.8,2.8,.632,0.6,2.1,2.7,6.2,1.0,0.1,1.2,1.8,19.8,https://www.basketball-reference.com/players/l/lawsoty01.html
2012-13,25,DEN,NBA,PG,6,6,236,7.3,16.6,.440,0.6,3.2,.190,6.7,13.4,.500,4.3,5.0,.848,0.8,2.3,3.1,7.3,1.5,0.0,2.0,2.0,19.5,https://www.basketball-reference.com/players/l/lawsoty01.html
2015-16,28,IND,NBA,PG,7,0,74,2.9,8.8,.333,0.0,1.5,.000,2.9,7.3,.400,1.9,2.9,.667,0.5,2.9,3.4,4.9,1.5,0.0,2.9,3.9,7.8,https://www.basketball-reference.com/players/l/lawsoty01.html
2017-18,30,WAS,NBA,PG,5,0,96,3.4,9.7,.346,1.9,3.0,.625,1.5,6.8,.222,2.3,2.3,1.000,0.7,4.1,4.9,5.6,1.1,0.0,1.1,2.3,10.9,https://www.basketball-reference.com/players/l/lawsoty01.html
2016-17,22,POR,NBA,SF,2,0,16,4.5,9.0,.500,2.3,2.3,1.000,2.3,6.8,.333,2.3,4.5,.500,0.0,2.3,2.3,2.3,2.3,0.0,0.0,4.5,13.5,https://www.basketball-reference.com/players/l/laymaja01.html
2017-18,23,POR,NBA,SF,1,0,8,13.5,13.5,1.000,0.0,0.0,,13.5,13.5,1.000,0.0,0.0,,0.0,4.5,4.5,4.5,9.0,0.0,0.0,0.0,27.0,https://www.basketball-reference.com/players/l/laymaja01.html
2018-19,24,POR,NBA,SF,6,0,20,1.8,12.6,.143,0.0,9.0,.000,1.8,3.6,.500,5.4,7.2,.750,1.8,5.4,7.2,0.0,0.0,0.0,0.0,5.4,9.0,https://www.basketball-reference.com/players/l/laymaja01.html
2018-19,24,BRK,NBA,SF,5,2,144,9.0,18.2,.493,3.0,6.5,.462,6.0,11.7,.511,5.2,7.2,.724,1.5,4.2,5.7,3.7,1.2,0.5,2.5,2.0,26.2,https://www.basketball-reference.com/players/l/leverca01.html
2019-20,25,BRK,NBA,SG,4,4,140,6.9,18.8,.370,2.3,5.4,.429,4.6,13.4,.346,4.6,6.4,.720,2.1,4.1,6.2,9.8,1.3,0.3,3.3,1.8,20.8,https://www.basketball-reference.com/players/l/leverca01.html
2017-18,20,IND,NBA,PF,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/l/leaftj01.html
2018-19,21,IND,NBA,PF,1,0,10,0.0,10.8,.000,0.0,3.6,.000,0.0,7.2,.000,7.2,7.2,1.000,3.6,7.2,10.8,0.0,0.0,0.0,0.0,0.0,7.2,https://www.basketball-reference.com/players/l/leaftj01.html
2008-09,23,ORL,NBA,SG,21,16,550,4.4,10.1,.435,0.8,2.9,.273,3.6,7.2,.500,1.5,1.7,.885,0.4,2.2,2.6,1.8,1.2,0.2,1.3,2.7,11.1,https://www.basketball-reference.com/players/l/leeco01.html
2012-13,27,BOS,NBA,SG,4,0,39,0.9,4.6,.200,0.0,1.8,.000,0.9,2.8,.333,3.7,3.7,1.000,0.0,1.8,1.8,0.9,1.8,0.0,0.0,2.8,5.5,https://www.basketball-reference.com/players/l/leeco01.html
2013-14,28,MEM,NBA,SG,7,7,224,4.0,9.6,.417,1.0,3.1,.316,3.1,6.6,.463,2.3,2.9,.778,0.5,1.8,2.3,1.8,0.8,0.3,1.0,3.2,11.3,https://www.basketball-reference.com/players/l/leeco01.html
2014-15,29,MEM,NBA,SG,11,11,367,5.4,9.8,.550,1.4,2.9,.467,4.0,6.9,.586,2.2,2.3,.957,0.3,2.5,2.7,2.4,1.2,0.0,1.3,2.4,14.3,https://www.basketball-reference.com/players/l/leeco01.html
2015-16,30,CHO,NBA,SG,7,7,257,2.9,7.1,.412,0.6,1.3,.444,2.4,5.9,.405,2.0,2.1,.933,0.7,2.1,2.8,1.3,0.8,0.4,0.7,2.7,8.4,https://www.basketball-reference.com/players/l/leeco01.html
2012-13,29,GSW,NBA,PF,6,1,65,7.2,18.3,.394,0.0,0.0,,7.2,18.3,.394,2.2,3.3,.667,3.3,12.2,15.5,2.8,1.7,0.6,2.8,2.8,16.6,https://www.basketball-reference.com/players/l/leeda02.html
2013-14,30,GSW,NBA,PF,7,7,217,6.8,12.8,.532,0.0,0.0,,6.8,12.8,.532,2.5,3.2,.789,4.0,6.6,10.6,3.0,0.7,0.0,2.8,4.6,16.1,https://www.basketball-reference.com/players/l/leeda02.html
2014-15,31,GSW,NBA,PF,13,0,107,5.4,13.5,.400,0.0,0.0,,5.4,13.5,.400,2.7,5.0,.533,3.7,7.7,11.4,2.7,1.0,0.7,0.7,5.7,13.5,https://www.basketball-reference.com/players/l/leeda02.html
2015-16,32,DAL,NBA,PF,2,0,33,6.5,8.7,.750,0.0,0.0,,6.5,8.7,.750,0.0,0.0,,1.1,5.5,6.5,1.1,0.0,0.0,0.0,7.6,13.1,https://www.basketball-reference.com/players/l/leeda02.html
2016-17,33,SAS,NBA,PF,15,4,245,3.7,7.1,.521,0.0,0.1,.000,3.7,6.9,.532,1.6,2.5,.647,2.9,5.4,8.4,1.6,0.6,0.7,0.9,2.9,9.0,https://www.basketball-reference.com/players/l/leeda02.html
2011-12,20,SAS,NBA,SF,14,14,379,4.3,8.5,.500,1.7,3.8,.450,2.6,4.7,.540,1.2,1.5,.813,1.7,6.2,7.9,0.8,1.6,0.6,1.2,2.2,11.5,https://www.basketball-reference.com/players/l/leonaka01.html
2012-13,21,SAS,NBA,SF,21,21,775,5.3,9.8,.545,1.1,2.7,.390,4.3,7.1,.605,1.4,2.3,.633,2.3,6.5,8.8,1.0,1.7,0.5,1.1,1.9,13.2,https://www.basketball-reference.com/players/l/leonaka01.html
2013-14,22,SAS,NBA,SF,23,23,736,6.0,11.7,.510,1.5,3.6,.419,4.5,8.1,.552,2.6,3.5,.736,1.5,6.1,7.6,1.9,1.9,0.7,1.4,3.2,16.0,https://www.basketball-reference.com/players/l/leonaka01.html
2014-15,23,SAS,NBA,SF,7,7,250,7.5,15.7,.477,1.6,3.7,.423,5.9,12.0,.494,3.9,5.0,.771,1.9,5.6,7.5,2.6,1.2,0.6,2.2,2.6,20.4,https://www.basketball-reference.com/players/l/leonaka01.html
2015-16,24,SAS,NBA,SF,10,10,339,8.8,17.6,.500,1.8,4.1,.436,7.0,13.5,.520,4.5,5.4,.824,1.5,5.2,6.7,3.0,2.8,1.5,1.7,2.2,23.9,https://www.basketball-reference.com/players/l/leonaka01.html
2016-17,25,SAS,NBA,SF,12,12,429,8.9,17.0,.525,2.1,4.6,.455,6.8,12.3,.551,8.0,8.6,.931,1.6,6.2,7.8,4.6,1.7,0.5,2.2,1.8,27.9,https://www.basketball-reference.com/players/l/leonaka01.html
2018-19,27,TOR,NBA,SF,24,24,939,9.3,19.0,.490,2.1,5.6,.379,7.2,13.5,.536,7.3,8.3,.884,2.1,6.3,8.4,3.6,1.5,0.7,2.8,2.1,28.1,https://www.basketball-reference.com/players/l/leonaka01.html
2019-20,28,LAC,NBA,SF,13,13,511,9.2,18.9,.489,1.7,5.1,.329,7.5,13.7,.549,5.7,6.6,.862,1.7,6.8,8.5,5.1,2.1,0.8,2.3,2.0,25.9,https://www.basketball-reference.com/players/l/leonaka01.html
2013-14,21,POR,NBA,C,4,0,9,0.0,8.0,.000,0.0,0.0,,0.0,8.0,.000,0.0,0.0,,0.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,https://www.basketball-reference.com/players/l/leoname01.html
2014-15,22,POR,NBA,C,5,0,106,4.8,7.1,.667,3.4,4.4,.769,1.4,2.7,.500,0.3,0.7,.500,2.0,9.2,11.2,1.7,0.7,0.7,1.0,5.8,13.2,https://www.basketball-reference.com/players/l/leoname01.html
2016-17,24,POR,NBA,PF,3,1,31,1.2,5.8,.200,0.0,4.6,.000,1.2,1.2,1.000,0.0,0.0,,2.3,7.0,9.3,1.2,0.0,0.0,4.6,7.0,2.3,https://www.basketball-reference.com/players/l/leoname01.html
2017-18,25,POR,NBA,C,2,0,8,18.0,18.0,1.000,0.0,0.0,,18.0,18.0,1.000,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0,https://www.basketball-reference.com/players/l/leoname01.html
2018-19,26,POR,NBA,C,11,2,170,7.2,13.8,.523,3.0,7.0,.424,4.2,6.8,.625,0.6,1.9,.333,1.3,7.2,8.5,2.5,0.4,0.2,0.8,5.7,18.0,https://www.basketball-reference.com/players/l/leoname01.html
2019-20,27,MIA,NBA,C,3,2,31,5.8,9.3,.625,2.3,4.6,.500,3.5,4.6,.750,2.3,2.3,1.000,0.0,1.2,1.2,3.5,1.2,0.0,0.0,4.6,16.3,https://www.basketball-reference.com/players/l/leoname01.html
2012-13,23,MEM,NBA,PF,5,0,11,3.3,6.5,.500,0.0,0.0,,3.3,6.5,.500,0.0,0.0,,6.5,3.3,9.8,0.0,3.3,3.3,0.0,3.3,6.5,https://www.basketball-reference.com/players/l/leuerjo01.html
2013-14,24,MEM,NBA,PF,3,0,23,4.7,11.0,.429,1.6,3.1,.500,3.1,7.8,.400,3.1,3.1,1.000,3.1,9.4,12.5,3.1,1.6,0.0,0.0,3.1,14.1,https://www.basketball-reference.com/players/l/leuerjo01.html
2014-15,25,MEM,NBA,PF,4,0,9,8.0,16.0,.500,0.0,0.0,,8.0,16.0,.500,0.0,0.0,,8.0,12.0,20.0,0.0,0.0,0.0,0.0,4.0,16.0,https://www.basketball-reference.com/players/l/leuerjo01.html
2018-19,29,DET,NBA,PF,1,0,5,7.2,14.4,.500,0.0,0.0,,7.2,14.4,.500,0.0,7.2,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,14.4,https://www.basketball-reference.com/players/l/leuerjo01.html
2012-13,24,OKC,NBA,SG,8,0,68,1.6,4.8,.333,0.5,2.6,.200,1.1,2.1,.500,0.5,2.1,.250,0.0,7.4,7.4,2.1,0.5,0.5,1.1,5.3,4.2,https://www.basketball-reference.com/players/l/liggide01.html
2017-18,29,NOP,NBA,SG,3,0,14,0.0,2.6,.000,0.0,0.0,,0.0,2.6,.000,2.6,5.1,.500,0.0,2.6,2.6,0.0,0.0,0.0,5.1,0.0,2.6,https://www.basketball-reference.com/players/l/liggide01.html
2013-14,23,POR,NBA,PG,11,11,466,6.4,14.6,.439,2.1,5.4,.386,4.3,9.2,.471,4.6,5.1,.894,0.9,3.4,4.3,5.6,0.8,0.1,2.3,2.2,19.5,https://www.basketball-reference.com/players/l/lillada01.html
2014-15,24,POR,NBA,PG,5,5,201,7.0,17.2,.406,0.9,5.6,.161,6.1,11.6,.523,4.5,5.7,.781,0.4,3.2,3.6,4.1,0.4,0.5,2.1,2.7,19.3,https://www.basketball-reference.com/players/l/lillada01.html
2015-16,25,POR,NBA,PG,11,11,437,7.3,19.9,.368,3.5,8.8,.393,3.9,11.1,.348,5.8,6.4,.910,1.0,2.9,3.9,5.7,1.2,0.2,2.7,1.9,24.0,https://www.basketball-reference.com/players/l/lillada01.html
2016-17,26,POR,NBA,PG,4,4,151,9.3,21.5,.433,2.1,7.6,.281,7.2,13.8,.517,5.7,6.0,.960,1.0,3.3,4.3,3.1,1.2,0.5,3.1,2.6,26.5,https://www.basketball-reference.com/players/l/lillada01.html
2017-18,27,POR,NBA,PG,4,4,162,5.6,15.8,.352,2.0,6.7,.300,3.6,9.1,.390,3.3,3.8,.882,0.7,3.3,4.0,4.2,1.1,0.0,3.6,1.8,16.4,https://www.basketball-reference.com/players/l/lillada01.html
2018-19,28,POR,NBA,PG,16,16,650,7.6,18.3,.418,3.3,8.8,.373,4.4,9.5,.459,5.3,6.3,.833,0.4,3.8,4.2,5.9,1.5,0.3,3.3,2.2,23.8,https://www.basketball-reference.com/players/l/lillada01.html
2019-20,29,POR,NBA,PG,4,4,143,6.5,16.1,.406,3.3,8.3,.394,3.3,7.8,.419,8.1,8.3,.970,0.3,3.3,3.5,4.3,0.5,0.3,3.5,1.0,24.4,https://www.basketball-reference.com/players/l/lillada01.html
2012-13,24,HOU,NBA,PG,4,3,84,2.6,10.3,.250,0.9,5.1,.167,1.7,5.1,.333,0.9,0.9,1.000,0.0,3.4,3.4,3.4,0.9,0.4,3.4,3.9,6.9,https://www.basketball-reference.com/players/l/linje01.html
2013-14,25,HOU,NBA,PG,6,0,177,5.1,12.4,.410,1.0,4.7,.217,4.1,7.7,.526,2.6,3.3,.813,1.4,3.1,4.5,5.3,0.6,0.2,2.6,3.1,13.8,https://www.basketball-reference.com/players/l/linje01.html
2015-16,27,CHO,NBA,SG,7,0,189,5.0,12.0,.413,0.6,2.7,.214,4.4,9.3,.469,6.1,7.4,.821,0.6,2.5,3.0,3.4,1.0,0.0,2.1,4.0,16.6,https://www.basketball-reference.com/players/l/linje01.html
2018-19,30,TOR,NBA,PG,8,0,27,2.7,12.0,.222,1.3,2.7,.500,1.3,9.3,.143,5.3,5.3,1.000,0.0,4.0,4.0,5.3,1.3,0.0,6.7,2.7,12.0,https://www.basketball-reference.com/players/l/linje01.html
